,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,gh_repo_age,gh_repo_num_commits,tr_job_id,tr_build_number,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,tr_original_commit,tr_duration,tr_status,tr_jobs
1788629,55975610,datastax/java-driver,False,,,java,,2.0,,,build_found,b9d89cd4ef2142a89c48e7380086d51af0d2a239,55007627.0,,8,16a3a35a9ff6277aa4a127284274ec49f7503204,1,16a3a35a9ff6277aa4a127284274ec49f7503204,,,0,,0,0,0,0,1,0,0,0,0,1,61,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-26 17:07:41,980.2,1317,55975613,68,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,5.36,14.58,16a3a35a9ff6277aa4a127284274ec49f7503204,323.0,passed,"[55975611, 55975612, 55975613]"
1788673,55977489,datastax/java-driver,False,,,java,,2.0,,,build_found,16a3a35a9ff6277aa4a127284274ec49f7503204,55975610.0,,8,a313058d05dadbed7c703b81ba4860f210b124d9,1,a313058d05dadbed7c703b81ba4860f210b124d9,,,0,,0,0,0,0,1,0,0,0,0,1,67,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-26 17:24:42,980.2,1318,55977490,69,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,12.11,35.88,a313058d05dadbed7c703b81ba4860f210b124d9,326.0,passed,"[55977490, 55977492, 55977494]"
1788674,55977489,datastax/java-driver,False,,,java,,2.0,,,build_found,16a3a35a9ff6277aa4a127284274ec49f7503204,55975610.0,,8,a313058d05dadbed7c703b81ba4860f210b124d9,1,a313058d05dadbed7c703b81ba4860f210b124d9,,,0,,0,0,0,0,1,0,0,0,0,1,67,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-26 17:24:42,980.2,1318,55977492,69,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,10.95,30.39,a313058d05dadbed7c703b81ba4860f210b124d9,326.0,passed,"[55977490, 55977492, 55977494]"
1788675,55977489,datastax/java-driver,False,,,java,,2.0,,,build_found,16a3a35a9ff6277aa4a127284274ec49f7503204,55975610.0,,8,a313058d05dadbed7c703b81ba4860f210b124d9,1,a313058d05dadbed7c703b81ba4860f210b124d9,,,0,,0,0,0,0,1,0,0,0,0,1,67,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-26 17:24:42,980.2,1318,55977494,69,java,ok,1.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,6.81,18.45,a313058d05dadbed7c703b81ba4860f210b124d9,326.0,passed,"[55977490, 55977492, 55977494]"
1789140,55993769,datastax/java-driver,False,,,java,,2.1,,,merge_found,,,,8,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,1,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,,,0,,0,0,9,0,17,0,0,0,0,26,678,22483,642.351999288351,26.9536983498643,70.1863630298448,True,,,2015-03-26 18:51:46,980.29,1652,55993770,74,java,ok,1.0,java-maven,junit,True,False,10.0,0.0,10.0,0.0,,,,,14.05,33.02,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,335.0,passed,"[55993770, 55993773, 55993775]"
1789141,55993769,datastax/java-driver,False,,,java,,2.1,,,merge_found,,,,8,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,1,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,,,0,,0,0,9,0,17,0,0,0,0,26,678,22483,642.351999288351,26.9536983498643,70.1863630298448,True,,,2015-03-26 18:51:46,980.29,1652,55993773,74,java,ok,1.0,java-maven,junit,True,False,10.0,0.0,10.0,0.0,,,,,14.94,36.8,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,335.0,passed,"[55993770, 55993773, 55993775]"
1789142,55993769,datastax/java-driver,False,,,java,,2.1,,,merge_found,,,,8,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,1,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,,,0,,0,0,9,0,17,0,0,0,0,26,678,22483,642.351999288351,26.9536983498643,70.1863630298448,True,,,2015-03-26 18:51:46,980.29,1652,55993775,74,java,ok,1.0,java-maven,junit,True,False,10.0,0.0,10.0,0.0,,,,,12.2,28.34,5a1bb55a1f00c0dd2847a9f700baefeb113719ff,335.0,passed,"[55993770, 55993773, 55993775]"
1791328,56073550,datastax/java-driver,False,,,java,,java547,,,build_found,a313058d05dadbed7c703b81ba4860f210b124d9,55977489.0,,8,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13#0b89b8de92c41fd381abb4ca44539a9b33fa8d52#29754d0c8e672fd4a969301b3c5f3e99e7ec68ac#de6d8c78629f3f2033cba2339a8b650e1a4c7212,4,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,,,0,,0,0,5,0,9,18,6,0,0,13,372,16827,569.917394663339,22.9393237059488,68.8773994176027,True,,,2015-03-27 10:03:51,980.92,1322,56073551,75,java,ok,64.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,9.51,23.74,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,313.0,passed,"[56073551, 56073552, 56073553]"
1791329,56073550,datastax/java-driver,False,,,java,,java547,,,build_found,a313058d05dadbed7c703b81ba4860f210b124d9,55977489.0,,8,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13#0b89b8de92c41fd381abb4ca44539a9b33fa8d52#29754d0c8e672fd4a969301b3c5f3e99e7ec68ac#de6d8c78629f3f2033cba2339a8b650e1a4c7212,4,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,,,0,,0,0,5,0,9,18,6,0,0,13,372,16827,569.917394663339,22.9393237059488,68.8773994176027,True,,,2015-03-27 10:03:51,980.92,1322,56073552,75,java,ok,0.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,8.74,26.48,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,313.0,passed,"[56073551, 56073552, 56073553]"
1791330,56073550,datastax/java-driver,False,,,java,,java547,,,build_found,a313058d05dadbed7c703b81ba4860f210b124d9,55977489.0,,8,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13#0b89b8de92c41fd381abb4ca44539a9b33fa8d52#29754d0c8e672fd4a969301b3c5f3e99e7ec68ac#de6d8c78629f3f2033cba2339a8b650e1a4c7212,4,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,,,0,,0,0,5,0,9,18,6,0,0,13,372,16827,569.917394663339,22.9393237059488,68.8773994176027,True,,,2015-03-27 10:03:51,980.92,1322,56073553,75,java,ok,0.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,5.61,14.63,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,313.0,passed,"[56073551, 56073552, 56073553]"
1791331,56073559,datastax/java-driver,True,2015-03-24 10:15:22,305.0,java,commits_in_master,2.0,,,build_found,a313058d05dadbed7c703b81ba4860f210b124d9,55977489.0,,8,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13#0b89b8de92c41fd381abb4ca44539a9b33fa8d52#29754d0c8e672fd4a969301b3c5f3e99e7ec68ac#de6d8c78629f3f2033cba2339a8b650e1a4c7212,4,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,a313058d05dadbed7c703b81ba4860f210b124d9,0.0,0,0.0,0,0,5,0,9,18,6,0,0,13,372,16827,569.917394663339,22.9393237059488,68.8773994176027,True,38.0,,2015-03-27 10:03:52,980.92,1322,56073561,76,java,ok,64.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,12.69,31.44,bf068f08f565b7408f130cd0e8c6095463e35911,512.0,passed,"[56073561, 56073562, 56073563]"
1791332,56073559,datastax/java-driver,True,2015-03-24 10:15:22,305.0,java,commits_in_master,2.0,,,build_found,a313058d05dadbed7c703b81ba4860f210b124d9,55977489.0,,8,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13#0b89b8de92c41fd381abb4ca44539a9b33fa8d52#29754d0c8e672fd4a969301b3c5f3e99e7ec68ac#de6d8c78629f3f2033cba2339a8b650e1a4c7212,4,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,a313058d05dadbed7c703b81ba4860f210b124d9,0.0,0,0.0,0,0,5,0,9,18,6,0,0,13,372,16827,569.917394663339,22.9393237059488,68.8773994176027,True,38.0,,2015-03-27 10:03:52,980.92,1322,56073562,76,java,ok,0.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,8.43,23.45,bf068f08f565b7408f130cd0e8c6095463e35911,512.0,passed,"[56073561, 56073562, 56073563]"
1791333,56073559,datastax/java-driver,True,2015-03-24 10:15:22,305.0,java,commits_in_master,2.0,,,build_found,a313058d05dadbed7c703b81ba4860f210b124d9,55977489.0,,8,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13#0b89b8de92c41fd381abb4ca44539a9b33fa8d52#29754d0c8e672fd4a969301b3c5f3e99e7ec68ac#de6d8c78629f3f2033cba2339a8b650e1a4c7212,4,e8b831b7d5a610ad1b1f3411420a7d784bd0fe13,a313058d05dadbed7c703b81ba4860f210b124d9,0.0,0,0.0,0,0,5,0,9,18,6,0,0,13,372,16827,569.917394663339,22.9393237059488,68.8773994176027,True,38.0,,2015-03-27 10:03:52,980.92,1322,56073563,76,java,ok,64.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,5.76,15.36,bf068f08f565b7408f130cd0e8c6095463e35911,512.0,passed,"[56073561, 56073562, 56073563]"
1791428,56077250,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,1,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,,,0,,0,0,5,0,8,0,0,0,0,13,376,16827,569.917394663339,22.9393237059488,68.8773994176027,True,,,2015-03-27 10:46:12,980.93,1323,56077251,77,java,ok,64.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,10.16,26.81,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,450.0,passed,"[56077251, 56077252, 56077253]"
1791429,56077250,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,1,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,,,0,,0,0,5,0,8,0,0,0,0,13,376,16827,569.917394663339,22.9393237059488,68.8773994176027,True,,,2015-03-27 10:46:12,980.93,1323,56077252,77,java,ok,128.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,10.05,27.44,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,450.0,passed,"[56077251, 56077252, 56077253]"
1791430,56077250,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,1,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,,,0,,0,0,5,0,8,0,0,0,0,13,376,16827,569.917394663339,22.9393237059488,68.8773994176027,True,,,2015-03-27 10:46:12,980.93,1323,56077253,77,java,ok,0.0,java-maven,junit,True,False,116.0,0.0,116.0,0.0,,,,,4.78,13.4,103c8b2ddc352c1f4e38c2de16b44eb0f70a87d6,450.0,passed,"[56077251, 56077252, 56077253]"
