project,algorithm,ci_skip,batch_size,builds_saved,median_delay,testall_size
SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,0,-1,50.713324360699865,-1,3715
killbill-killbill.csv,BATCHDIVIDE4,0,-1,33.08329426472887,-1,6399
junit-team-junit5.csv,BATCHDIVIDE4,0,-1,67.68867924528301,-1,1696
square-wire.csv,BATCHDIVIDE4,0,-1,70.58823529411764,-1,1122
nutzam-nutz.csv,BATCHDIVIDE4,0,-1,26.00306950230212,-1,4561
rackerlabs-blueflood.csv,BATCHDIVIDE4,0,-1,45.471014492753625,-1,2208
yegor256-takes.csv,BATCHDIVIDE4,0,-1,44.967960799095366,-1,2653
geotools-geotools.csv,BATCHDIVIDE4,0,-1,31.142191142191145,-1,4290
CloudifySource-cloudify.csv,BATCHDIVIDE4,0,-1,40.753690753690755,-1,5148
dreamhead-moco.csv,BATCHDIVIDE4,0,-1,41.6308040770102,-1,4415
osmdroid-osmdroid.csv,BATCHDIVIDE4,0,-1,19.07894736842105,-1,1064
naver-pinpoint.csv,BATCHDIVIDE4,0,-1,62.83846872082166,-1,2142
SonarSource-sonar-java.csv,BATCHDIVIDE4,0,-1,52.58557307409526,-1,12241
apache-zeppelin.csv,BATCHDIVIDE4,0,-1,18.382831129416864,-1,4613
geoserver-geoserver.csv,BATCHDIVIDE4,0,-1,18.990876931670076,-1,5371
apache-jackrabbit-oak.csv,BATCHDIVIDE4,0,-1,14.359177215189877,-1,7584
JabRef-jabref.csv,BATCHDIVIDE4,0,-1,61.25087351502445,-1,2862
linkedin-gobblin.csv,BATCHDIVIDE4,0,-1,20.91484464902187,-1,3476
sakaiproject-sakai.csv,BATCHDIVIDE4,0,-1,58.12483539636555,-1,3797
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,0,-1,1.8478260869565166,-1,1840
checkstyle-checkstyle.csv,BATCHDIVIDE4,0,-1,78.55079905012515,-1,46743
jOOQ-jOOQ.csv,BATCHDIVIDE4,0,-1,49.52187771660388,-1,3451
apache-nifi.csv,BATCHDIVIDE4,0,-1,27.694728560188832,-1,1271
