,project,algorithm,batch_size,total_duration,testall_duration,time_saved,builds_saved,total_builds,testall_size
73,caelum-vraptor4.csv,BATCHBISECT,16,137656.0,228882.0,39.85721900367875,41.31652661064426,838,1428
74,caelum-vraptor4.csv,BATCHSTOP4,4,108257.0,228882.0,52.70182888999572,45.02801120448179,785,1428
75,caelum-vraptor4.csv,BATCHSTOP4,8,119006.0,228882.0,48.00552249630814,46.148459383753504,769,1428
76,caelum-vraptor4.csv,BATCHSTOP4,16,133764.0,228882.0,41.557658531470366,44.25770308123249,796,1428
77,caelum-vraptor4.csv,BATCHDIVIDE4,4,108257.0,228882.0,52.70182888999572,45.02801120448179,785,1428
78,caelum-vraptor4.csv,BATCHDIVIDE4,8,119006.0,228882.0,48.00552249630814,46.148459383753504,769,1428
79,caelum-vraptor4.csv,BATCHDIVIDE4,16,164084.0,228882.0,28.31065789358709,45.02801120448179,785,1428
80,grails-grails-core.csv,BATCHBISECT,2,1626037.0,1863380.0,12.737230194592627,4.048964218455737,1019,1062
81,grails-grails-core.csv,BATCHBISECT,4,1675002.0,1863380.0,10.109478474599925,-2.071563088512235,1084,1062
82,grails-grails-core.csv,BATCHBISECT,8,1770370.0,1863380.0,4.991467118891478,-8.945386064030131,1157,1062
83,grails-grails-core.csv,BATCHBISECT,16,1845674.0,1863380.0,0.9502087604246015,-13.465160075329564,1205,1062
84,grails-grails-core.csv,BATCHSTOP4,4,1258018.0,1863380.0,32.487308010175056,12.806026365348401,926,1062
85,grails-grails-core.csv,BATCHSTOP4,8,1526243.0,1863380.0,18.092766907447754,5.932203389830505,999,1062
86,grails-grails-core.csv,BATCHSTOP4,16,1687621.0,1863380.0,9.43226824372914,1.4124293785310726,1047,1062
87,grails-grails-core.csv,BATCHDIVIDE4,4,1258018.0,1863380.0,32.487308010175056,12.806026365348401,926,1062
88,grails-grails-core.csv,BATCHDIVIDE4,8,1526243.0,1863380.0,18.092766907447754,5.932203389830505,999,1062
89,grails-grails-core.csv,BATCHDIVIDE4,16,1705088.0,1863380.0,8.494885637926785,12.900188323917135,925,1062
90,square-wire.csv,BATCHBISECT,2,148621.0,279385.0,46.804230721048015,44.29590017825312,625,1122
91,square-wire.csv,BATCHBISECT,4,90686.0,279385.0,67.54084864971276,63.903743315508024,405,1122
92,square-wire.csv,BATCHBISECT,8,70412.0,279385.0,74.79750165542173,71.21212121212122,323,1122
93,square-wire.csv,BATCHBISECT,16,65552.0,279385.0,76.53703670562128,72.99465240641712,303,1122
94,square-wire.csv,BATCHSTOP4,4,88391.0,279385.0,68.36229575675144,64.26024955436719,401,1122
95,square-wire.csv,BATCHSTOP4,8,75067.0,279385.0,73.13134205487052,71.56862745098039,319,1122
96,square-wire.csv,BATCHSTOP4,16,76621.0,279385.0,72.57512035363388,73.35115864527629,299,1122
97,square-wire.csv,BATCHDIVIDE4,4,88391.0,279385.0,68.36229575675144,64.26024955436719,401,1122
98,square-wire.csv,BATCHDIVIDE4,8,75067.0,279385.0,73.13134205487052,71.56862745098039,319,1122
99,square-wire.csv,BATCHDIVIDE4,16,157098.0,279385.0,43.77006639583371,64.26024955436719,401,1122
100,puniverse-quasar.csv,BATCHBISECT,2,589792.0,973636.0,39.423768225497,35.59589581689029,816,1267
