,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
168,osmdroid-osmdroid.csv,BATCHBISECT,-1,exponential,2,955,10.244360902255636,1064
169,osmdroid-osmdroid.csv,BATCHBISECT,-1,exponential,3,907,14.755639097744364,1064
170,osmdroid-osmdroid.csv,BATCHBISECT,-1,exponential,4,983,7.612781954887211,1064
171,osmdroid-osmdroid.csv,BATCHSTOP4,-1,exponential,2,866,18.609022556390983,1064
172,osmdroid-osmdroid.csv,BATCHSTOP4,-1,exponential,3,822,22.744360902255636,1064
173,osmdroid-osmdroid.csv,BATCHSTOP4,-1,exponential,4,893,16.07142857142857,1064
174,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,exponential,2,884,16.917293233082702,1064
175,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,exponential,3,823,22.650375939849624,1064
176,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,exponential,4,937,11.936090225563916,1064
177,osmdroid-osmdroid.csv,BATCHBISECT,-1,stagger,2,923,13.251879699248121,1064
178,osmdroid-osmdroid.csv,BATCHBISECT,-1,stagger,3,918,13.721804511278194,1064
179,osmdroid-osmdroid.csv,BATCHBISECT,-1,stagger,4,957,10.056390977443613,1064
180,osmdroid-osmdroid.csv,BATCHSTOP4,-1,stagger,2,849,20.206766917293237,1064
181,osmdroid-osmdroid.csv,BATCHSTOP4,-1,stagger,3,849,20.206766917293237,1064
182,osmdroid-osmdroid.csv,BATCHSTOP4,-1,stagger,4,875,17.763157894736835,1064
183,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,stagger,2,870,18.233082706766922,1064
184,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,stagger,3,874,17.85714285714286,1064
185,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,stagger,4,922,13.345864661654133,1064
186,osmdroid-osmdroid.csv,BATCHBISECT,-1,random_linear,-1,1001,5.921052631578945,1064
187,osmdroid-osmdroid.csv,BATCHSTOP4,-1,random_linear,-1,868,18.421052631578945,1064
188,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,random_linear,-1,896,15.78947368421052,1064
189,osmdroid-osmdroid.csv,BATCHBISECT,-1,random_exponential,-1,948,10.902255639097746,1064
190,osmdroid-osmdroid.csv,BATCHSTOP4,-1,random_exponential,-1,866,18.609022556390983,1064
