,project,Dynamic Baseline BATCHBISECT,BATCHBISECT random_linear -1.0,BATCHBISECT exponential 2.0,BATCHBISECT stagger 2.0,BATCHBISECT random_exponential -1.0,BATCHBISECT linear 2.0,BATCHBISECT random_random -1.0,BATCHBISECT linear 4.0,BATCHBISECT linear 1.0,BATCHBISECT stagger 3.0,BATCHBISECT linear 3.0,BATCHBISECT stagger_mfu 2.0,BATCHBISECT stagger_mfu 3.0,BATCHBISECT exponential 3.0,Dynamic Baseline BATCHSTOP4,BATCHSTOP4 linear 2.0,BATCHSTOP4 exponential 3.0,BATCHSTOP4 stagger_mfu 3.0,BATCHSTOP4 random_exponential -1.0,BATCHSTOP4 linear 3.0,BATCHSTOP4 linear 4.0,BATCHSTOP4 random_random -1.0,BATCHSTOP4 random_linear -1.0,BATCHSTOP4 stagger_mfu 2.0,BATCHSTOP4 exponential 2.0,BATCHSTOP4 linear 1.0,BATCHSTOP4 stagger 2.0,BATCHSTOP4 stagger 3.0,Dynamic Baseline BATCHDIVIDE4,BATCHDIVIDE4 stagger_mfu 3.0,BATCHDIVIDE4 linear 1.0,BATCHDIVIDE4 random_exponential -1.0,BATCHDIVIDE4 linear 3.0,BATCHDIVIDE4 linear 4.0,BATCHDIVIDE4 stagger 2.0,BATCHDIVIDE4 random_linear -1.0,BATCHDIVIDE4 linear 2.0,BATCHDIVIDE4 exponential 3.0,BATCHDIVIDE4 stagger 3.0,BATCHDIVIDE4 stagger_mfu 2.0,BATCHDIVIDE4 random_random -1.0,BATCHDIVIDE4 exponential 2.0
23,rackerlabs-blueflood.csv,12.679203127909144,4.989759821262339,11.785514801712909,12.381307019177058,9.272016384285976,12.641966114317626,7.503258238689256,10.835970955129396,15.397505120089363,11.040774529882697,11.6179482405511,11.804133308508652,10.389126792031275,11.822751815304414,17.91100353751629,24.31576987525601,22.398063675293244,21.11338670638615,19.13982498603612,20.983057158815868,22.02569353937814,18.48817724818469,18.283373673431385,19.84732824427481,19.065350958853102,24.390243902439025,19.54943213554273,20.815490597654065,18.786073356916777,19.23291752001489,23.64550363060883,17.464159374418173,19.363247067585178,20.16384285980264,17.76205548315025,15.397505120089363,21.709178923850303,22.379445168497483,18.71159932973376,17.836529510333264,15.04375349097002,17.371066840439397
24,ratpack-ratpack.csv,27.10955710955712,27.599067599067595,27.50582750582751,29.743589743589737,27.622377622377627,28.55477855477855,28.951048951048943,29.300699300699307,29.300699300699307,29.72027972027972,29.20745920745921,28.741258741258747,29.16083916083916,30.023310023310017,29.97668997668997,33.31002331002331,34.38228438228438,33.05361305361305,32.93706293706293,33.286713286713294,34.26573426573427,32.86713286713287,32.121212121212125,32.19114219114219,30.722610722610725,33.33333333333333,32.7039627039627,32.98368298368298,30.79254079254079,28.391608391608383,29.696969696969703,32.02797202797203,28.62470862470863,28.997668997668995,28.484848484848484,30.27972027972028,28.158508158508155,34.38228438228438,28.36829836829837,27.902097902097907,27.10955710955712,26.66666666666667
25,junit-team-junit5.csv,5.932203389830503,-5.0847457627118615,3.86064030131827,8.192090395480221,0.2824858757062145,4.425612052730699,-3.672316384180789,1.3182674199623392,9.039548022598863,3.86064030131827,2.3540489642184497,4.7080979284369135,2.165725047080983,3.483992467043308,12.523540489642182,22.22222222222223,20.80979284369114,19.58568738229755,17.60828625235405,16.384180790960457,19.58568738229755,14.218455743879474,13.559322033898312,17.60828625235405,14.312617702448208,23.44632768361582,19.11487758945385,19.679849340866284,14.689265536723164,17.325800376647834,23.54048964218456,14.406779661016955,15.72504708097928,17.325800376647834,18.17325800376648,10.64030131826742,20.90395480225989,20.80979284369114,19.2090395480226,16.85499058380414,12.994350282485884,13.465160075329564
26,apache-nifi.csv,43.81338742393509,45.667922341350334,46.10257896261953,47.63836569110403,44.2770211532889,45.69689944943495,46.33439582729643,46.74007534048102,45.89973920602724,47.40654882642712,45.580991017096494,44.45088380179658,46.18951028687337,47.81222833961171,48.18893074471168,53.11503911909591,54.10026079397276,52.15879455230368,52.44856563314981,52.56447406548826,54.50594030715735,51.81106925528832,53.40481019994205,50.42016806722689,51.69516082294987,52.85424514633439,52.30368009272674,52.53549695740365,49.05824398725007,43.72645609968125,47.84120544769632,47.31961750217328,45.60996812518111,46.53723558388873,44.7116777745581,46.79802955665025,45.37815126050421,54.01332946971892,44.13213561286584,42.2776006954506,43.49463923500435,44.21906693711968
27,typetools-checker-framework.csv,63.85613207547169,66.27358490566039,66.21462264150944,65.97877358490567,65.15330188679246,65.74292452830188,65.68396226415095,65.97877358490567,67.09905660377359,66.15566037735849,66.68632075471697,66.86320754716982,65.80188679245283,65.2122641509434,65.15330188679245,68.80896226415095,67.51179245283018,68.57311320754717,69.87028301886792,68.3372641509434,67.51179245283018,67.09905660377359,67.62971698113208,68.69103773584905,67.62971698113208,68.63207547169812,67.27594339622641,68.51415094339623,66.80424528301887,58.37264150943396,57.31132075471698,63.73820754716981,57.193396226415096,56.13207547169812,56.780660377358494,60.318396226415096,56.780660377358494,65.09433962264151,58.195754716981135,58.136792452830186,56.485849056603776,57.783018867924525
28,geoserver-geoserver.csv,48.64516129032258,46.924731182795696,49.59139784946237,49.97849462365591,49.333333333333336,49.03225806451613,48.38709677419355,49.075268817204304,49.376344086021504,49.46236559139785,49.59139784946237,49.46236559139785,49.59139784946237,48.043010752688176,51.311827956989255,55.26881720430107,54.40860215053763,54.193548387096776,54.36559139784946,53.075268817204304,55.39784946236559,53.59139784946237,53.29032258064516,54.40860215053763,51.74193548387097,54.193548387096776,54.064516129032256,54.10752688172043,52.60215053763441,46.924731182795696,47.26881720430107,49.03225806451613,45.634408602150536,47.56989247311828,46.32258064516129,48.60215053763441,47.61290322580645,53.46236559139785,46.96774193548387,46.193548387096776,46.27956989247312,44.774193548387096
29,square-wire.csv,29.41084544460072,29.254571026722928,30.75480543834975,32.239412408188784,29.44210032817628,31.692451945616497,31.223628691983123,31.16111892483201,32.020628223159875,32.56758868573215,30.9423347398031,29.58274730426629,30.786060321925305,33.53649007657447,32.45819659321769,36.990154711673696,37.91217377715268,36.13064541334584,36.17752773870917,36.88076261915924,37.42772308173152,37.55274261603376,36.912017502734805,34.47413658384123,35.208626347866854,36.72448820128145,35.86497890295358,36.58384122519144,32.97390217221441,30.00468823253634,33.614627285513365,32.7551179871855,31.6143147366776,31.12986404125644,30.254727301140804,31.42678543522426,31.192373808407567,37.66213470854821,30.45788404438194,28.723238005938427,29.739021722144088,29.645257071417404
30,CloudifySource-cloudify.csv,13.262370540851553,6.127733026467197,10.270425776754893,12.51438434982738,6.789413118527037,13.434982738780208,8.601841196777912,11.334867663981584,16.800920598388956,11.449942462600688,12.773302646720367,10.097813578826234,10.615650172612192,12.197928653624857,19.3325661680092,26.294591484464902,23.21634062140392,22.12313003452244,22.410817031070195,23.791714614499423,24.280782508630608,21.26006904487917,20.023014959723824,19.850402761795166,19.850402761795166,26.23705408515535,21.116225546605293,22.09436133486767,20.79976985040276,20.224395857307243,25.489067894131185,19.39010356731876,22.008055235903345,21.691599539700803,19.47640966628309,17.750287686996543,24.33831990794016,23.01495972382048,20.33947065592635,18.383199079401606,16.887226697353285,17.894131185270425
31,essentials-Essentials.csv,67.78242677824268,70.2463970246397,70.1999070199907,71.1297071129707,69.8279869827987,69.5025569502557,71.78056717805671,70.3858670385867,69.36308693630869,71.59460715946071,71.08321710832172,70.75778707577871,69.6885169688517,69.0841469084147,70.33937703393771,73.12877731287773,73.22175732217573,72.80334728033472,76.47605764760576,74.61645746164575,74.47698744769875,75.36029753602975,75.91817759181777,74.56996745699675,73.36122733612274,72.75685727568573,73.73314737331474,74.15155741515574,71.68758716875871,60.1115760111576,60.15806601580661,64.71408647140865,60.66945606694561,60.3905160390516,62.06415620641562,64.43514644351464,59.7396559739656,72.80334728033472,60.66945606694561,62.11064621106462,60.5764760576476,61.552766155276615
32,dreamhead-moco.csv,59.38375350140056,58.73015873015873,58.356676003734826,59.757236227824464,61.1577964519141,62.04481792717087,57.93650793650794,60.78431372549019,61.39122315592904,60.87768440709617,61.297852474323065,60.83099906629318,60.41083099906629,59.38375350140056,61.531279178338,65.21942110177405,63.445378151260506,64.56582633053222,63.81886087768441,65.45284780578899,65.68627450980392,64.6125116713352,64.51914098972922,64.00560224089637,61.67133520074697,65.12605042016807,63.49206349206349,64.51914098972922,62.41830065359477,53.36134453781513,54.29505135387488,54.71521942110177,54.01493930905696,51.86741363211952,52.75443510737628,54.71521942110177,53.31465919701214,63.445378151260506,53.26797385620915,53.36134453781513,53.12791783380019,51.12044817927171
33,SonarSource-sonar-java.csv,52.04498977505112,51.87457396046353,53.34014996591684,54.22631220177232,51.90865712338105,54.02181322426721,52.62440354464894,53.6468984321745,53.51056578050443,54.02181322426721,52.82890252215405,53.20381731424676,52.52215405589639,52.48807089297887,56.30538513974097,60.63394683026585,59.06612133605999,59.23653715064758,60.7361963190184,59.679618268575325,60.59986366734833,60.80436264485344,60.97477845944103,58.31629175187457,58.07770961145194,59.85003408316292,58.38445807770961,59.13428766189502,56.9188820722563,49.488752556237216,51.43149284253579,53.88548057259714,50.715746421267895,49.59100204498978,48.670756646216766,53.987730061349694,50.27266530334015,59.03203817314247,49.31833674164962,48.53442399454669,48.56850715746421,48.3640081799591
