,project,algorithm,batch_size,total_duration,testall_duration,time_saved,builds_saved,total_builds,testall_size
211,rackerlabs-blueflood.csv,BATCHBISECT,4,3403169.0,5172187.0,34.20251433291179,32.92383292383292,1365,2035
212,rackerlabs-blueflood.csv,BATCHBISECT,8,3393467.0,5172187.0,34.390094557679376,33.513513513513516,1353,2035
213,rackerlabs-blueflood.csv,BATCHBISECT,16,3502190.0,5172187.0,32.28802438890938,31.793611793611788,1388,2035
214,rackerlabs-blueflood.csv,BATCHSTOP4,4,2631641.0,5172187.0,49.11937638759001,40.78624078624079,1205,2035
215,rackerlabs-blueflood.csv,BATCHSTOP4,8,2929964.0,5172187.0,43.35154548743114,41.37592137592138,1193,2035
216,rackerlabs-blueflood.csv,BATCHSTOP4,16,3248856.0,5172187.0,37.18602981678737,39.65601965601966,1228,2035
217,rackerlabs-blueflood.csv,BATCHDIVIDE4,4,2631641.0,5172187.0,49.11937638759001,40.78624078624079,1205,2035
218,rackerlabs-blueflood.csv,BATCHDIVIDE4,8,2929964.0,5172187.0,43.35154548743114,41.37592137592138,1193,2035
219,rackerlabs-blueflood.csv,BATCHDIVIDE4,16,3920062.0,5172187.0,24.20881147568717,40.78624078624079,1205,2035
220,xetorthio-jedis.csv,BATCHBISECT,2,355325.0,533837.0,33.43942064712637,34.02545210984594,985,1493
221,xetorthio-jedis.csv,BATCHBISECT,4,272144.0,533837.0,49.02114315793023,49.09578030810449,760,1493
222,xetorthio-jedis.csv,BATCHBISECT,8,245761.0,533837.0,53.96328841949884,53.5833891493637,693,1493
223,xetorthio-jedis.csv,BATCHBISECT,16,244573.0,533837.0,54.185828258438434,53.516409912926996,694,1493
224,xetorthio-jedis.csv,BATCHSTOP4,4,213052.0,533837.0,60.09043959111114,55.1239115874079,670,1493
225,xetorthio-jedis.csv,BATCHSTOP4,8,207721.0,533837.0,61.08905901988809,59.61152042866711,603,1493
226,xetorthio-jedis.csv,BATCHSTOP4,16,222521.0,533837.0,58.3166771879806,59.54454119223041,604,1493
