,project,algorithm,batch_size,update_method,factor,total_duration,testall_duration,time_saved,builds_made,builds_saved,testall_size
424,essentials-Essentials.csv,BATCHBISECT,-1,random_exponential,-1,72867.0,68435.0,-6.476218309344631,87,-19.178082191780817,73
425,essentials-Essentials.csv,BATCHSTOP4,-1,random_exponential,-1,62047.0,68435.0,9.334404909768395,90,-23.28767123287672,73
426,essentials-Essentials.csv,BATCHDIVIDE4,-1,random_random,-1,59028.0,68435.0,13.745890260831445,84,-15.06849315068493,73
427,essentials-Essentials.csv,BATCHBISECT,-1,random_random,-1,86381.0,68435.0,-26.22342368671002,103,-41.0958904109589,73
428,essentials-Essentials.csv,BATCHSTOP4,-1,random_random,-1,61344.0,68435.0,10.361657046832761,88,-20.54794520547945,73
429,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,1,1665797.0,3118789.0,46.58833925603816,773,63.04971319311664,2092
430,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,2,1669980.0,3118789.0,46.45421668474526,764,63.47992351816443,2092
431,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,3,1689189.0,3118789.0,45.83830454705336,774,63.0019120458891,2092
432,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,4,1701763.0,3118789.0,45.43513523999219,741,64.5793499043977,2092
433,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,1,991399.0,3118789.0,68.21205281921925,616,70.55449330783938,2092
434,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,2,976127.0,3118789.0,68.70173006253388,606,71.03250478011472,2092
435,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,3,971720.0,3118789.0,68.84303490874183,594,71.60611854684512,2092
436,mybatis-mybatis-3.csv,BATCHBISECT,-1,linear,4,1020344.0,3118789.0,67.28396823254154,611,70.79349904397705,2092
437,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,1,781774.0,3118789.0,74.93341165433122,548,73.80497131931166,2092
438,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,2,786802.0,3118789.0,74.77219523347043,532,74.5697896749522,2092
439,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,3,767764.0,3118789.0,75.38262447379415,540,74.18738049713193,2092
440,mybatis-mybatis-3.csv,BATCHSTOP4,-1,linear,4,717598.0,3118789.0,76.99113341748993,487,76.72084130019121,2092
441,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,exponential,2,1605811.0,3118789.0,48.511714001812884,717,65.72657743785851,2092
442,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,exponential,3,2046566.0,3118789.0,34.3794658760179,908,56.59655831739962,2092
443,mybatis-mybatis-3.csv,BATCHBISECT,-1,exponential,2,995088.0,3118789.0,68.0937697292122,620,70.36328871892925,2092
444,mybatis-mybatis-3.csv,BATCHBISECT,-1,exponential,3,945694.0,3118789.0,69.67752547543293,640,69.40726577437859,2092
445,mybatis-mybatis-3.csv,BATCHSTOP4,-1,exponential,2,760772.0,3118789.0,75.60681405507074,500,76.09942638623326,2092
446,mybatis-mybatis-3.csv,BATCHSTOP4,-1,exponential,3,780066.0,3118789.0,74.98817650055838,560,73.23135755258126,2092
447,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,stagger,2,1654827.0,3118789.0,46.940078344511285,791,62.18929254302103,2092
448,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,stagger,3,1731184.0,3118789.0,44.49178831912002,794,62.04588910133843,2092
449,mybatis-mybatis-3.csv,BATCHBISECT,-1,stagger,2,940634.0,3118789.0,69.8397679355673,598,71.414913957935,2092
450,mybatis-mybatis-3.csv,BATCHBISECT,-1,stagger,3,943999.0,3118789.0,69.73187349320521,594,71.60611854684512,2092
451,mybatis-mybatis-3.csv,BATCHSTOP4,-1,stagger,2,822186.0,3118789.0,73.63765230671264,587,71.94072657743786,2092
452,mybatis-mybatis-3.csv,BATCHSTOP4,-1,stagger,3,790251.0,3118789.0,74.66160743801521,548,73.80497131931166,2092
453,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_linear,-1,1437108.0,3118789.0,53.920960988383634,668,68.06883365200764,2092
454,mybatis-mybatis-3.csv,BATCHBISECT,-1,random_linear,-1,992531.0,3118789.0,68.17575667991647,592,71.70172084130019,2092
455,mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_linear,-1,834811.0,3118789.0,73.2328477495592,541,74.1395793499044,2092
456,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_exponential,-1,1481970.0,3118789.0,52.48251805428325,715,65.82217973231357,2092
457,mybatis-mybatis-3.csv,BATCHBISECT,-1,random_exponential,-1,997222.0,3118789.0,68.02534573515554,616,70.55449330783938,2092
458,mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_exponential,-1,817985.0,3118789.0,73.77235202509692,544,73.9961759082218,2092
459,mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_random,-1,1770760.0,3118789.0,43.222834247523636,799,61.80688336520077,2092
460,mybatis-mybatis-3.csv,BATCHBISECT,-1,random_random,-1,933347.0,3118789.0,70.07341631639716,611,70.79349904397705,2092
461,mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_random,-1,791478.0,3118789.0,74.62226524461899,549,73.75717017208413,2092
462,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,1,825830.0,1560533.0,47.0802603982101,913,53.01080802882141,1943
463,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,2,839597.0,1560533.0,46.198061816059,916,52.85640761708698,1943
464,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,3,896593.0,1560533.0,42.54571995593813,964,50.38600102933608,1943
465,naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,4,894059.0,1560533.0,42.70810037339806,926,52.341739577972206,1943
466,naver-pinpoint.csv,BATCHBISECT,-1,linear,1,580360.0,1560533.0,62.810142432104925,774,60.16469377251673,1943
467,naver-pinpoint.csv,BATCHBISECT,-1,linear,2,544249.0,1560533.0,65.12415950191377,759,60.936695831188885,1943
468,naver-pinpoint.csv,BATCHBISECT,-1,linear,3,577158.0,1560533.0,63.015328737040484,786,59.547092125579,1943
469,naver-pinpoint.csv,BATCHBISECT,-1,linear,4,594018.0,1560533.0,61.934928642970064,792,59.23829130211014,1943
470,naver-pinpoint.csv,BATCHSTOP4,-1,linear,1,524442.0,1560533.0,66.39340533010196,760,60.885229027277404,1943
471,naver-pinpoint.csv,BATCHSTOP4,-1,linear,2,504791.0,1560533.0,67.65265457378985,741,61.86309830159547,1943
472,naver-pinpoint.csv,BATCHSTOP4,-1,linear,3,551512.0,1560533.0,64.65874159662116,784,59.650025733401954,1943
473,naver-pinpoint.csv,BATCHSTOP4,-1,linear,4,515732.0,1560533.0,66.9515479647018,751,61.3484302624807,1943
474,naver-pinpoint.csv,BATCHDIVIDE4,-1,exponential,2,840200.0,1560533.0,46.159421172125164,901,53.62840967575914,1943
475,naver-pinpoint.csv,BATCHDIVIDE4,-1,exponential,3,1072353.0,1560533.0,31.282901418938266,1026,47.1950591868245,1943
476,naver-pinpoint.csv,BATCHBISECT,-1,exponential,2,596840.0,1560533.0,61.75409299258651,827,57.43695316520844,1943
477,naver-pinpoint.csv,BATCHBISECT,-1,exponential,3,588920.0,1560533.0,62.261611897986135,819,57.848687596500255,1943
478,naver-pinpoint.csv,BATCHSTOP4,-1,exponential,2,509194.0,1560533.0,67.370507384336,736,62.120432321152855,1943
479,naver-pinpoint.csv,BATCHSTOP4,-1,exponential,3,555109.0,1560533.0,64.42824342708549,775,60.11322696860525,1943
480,naver-pinpoint.csv,BATCHDIVIDE4,-1,stagger,2,859386.0,1560533.0,44.929969439928534,913,53.01080802882141,1943
481,naver-pinpoint.csv,BATCHDIVIDE4,-1,stagger,3,888284.0,1560533.0,43.07816624191862,942,51.518270715388574,1943
482,naver-pinpoint.csv,BATCHBISECT,-1,stagger,2,568084.0,1560533.0,63.596796735474356,780,59.85589294904786,1943
483,naver-pinpoint.csv,BATCHBISECT,-1,stagger,3,563186.0,1560533.0,63.91066385651569,768,60.47349459598559,1943
484,naver-pinpoint.csv,BATCHSTOP4,-1,stagger,2,512059.0,1560533.0,67.18691626514787,750,61.39989706639218,1943
485,naver-pinpoint.csv,BATCHSTOP4,-1,stagger,3,544468.0,1560533.0,65.11012583521143,787,59.495625321667525,1943
486,naver-pinpoint.csv,BATCHDIVIDE4,-1,random_linear,-1,772225.0,1560533.0,50.51530470678928,832,57.17961914565105,1943
487,naver-pinpoint.csv,BATCHBISECT,-1,random_linear,-1,602454.0,1560533.0,61.39434411191561,809,58.36335563561503,1943
488,naver-pinpoint.csv,BATCHSTOP4,-1,random_linear,-1,545754.0,1560533.0,65.02771809375386,759,60.936695831188885,1943
489,naver-pinpoint.csv,BATCHDIVIDE4,-1,random_exponential,-1,865874.0,1560533.0,44.51421405378803,927,52.29027277406073,1943
490,naver-pinpoint.csv,BATCHBISECT,-1,random_exponential,-1,583963.0,1560533.0,62.57925977855002,789,59.39269171384457,1943
491,naver-pinpoint.csv,BATCHSTOP4,-1,random_exponential,-1,561411.0,1560533.0,64.0244070455415,801,58.77509006690685,1943
492,naver-pinpoint.csv,BATCHDIVIDE4,-1,random_random,-1,913243.0,1560533.0,41.478776802541184,965,50.3345342254246,1943
493,naver-pinpoint.csv,BATCHBISECT,-1,random_random,-1,576656.0,1560533.0,63.04749723331708,792,59.23829130211014,1943
494,naver-pinpoint.csv,BATCHSTOP4,-1,random_random,-1,540314.0,1560533.0,65.37631693786673,781,59.80442614513639,1943
495,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,1,371229.0,653412.0,43.18607555416797,1340,38.30570902394107,2172
496,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,2,401602.0,653412.0,38.5377066842972,1332,38.67403314917127,2172
497,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,3,413506.0,653412.0,36.71588523014576,1358,37.476979742173114,2172
498,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,4,421351.0,653412.0,35.515264488561584,1343,38.16758747697974,2172
499,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,1,313880.0,653412.0,51.96292691288192,1258,42.081031307550646,2172
500,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,2,326538.0,653412.0,50.025711189877136,1239,42.95580110497237,2172
501,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,3,325769.0,653412.0,50.143401100683796,1255,42.21915285451197,2172
502,FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,4,324144.0,653412.0,50.39209564562634,1247,42.58747697974217,2172
503,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,1,285737.0,653412.0,56.270010345693066,1286,40.79189686924494,2172
504,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,2,284288.0,653412.0,56.49176935838338,1256,42.173112338858196,2172
505,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,3,295369.0,653412.0,54.79590212607054,1293,40.469613259668506,2172
506,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,4,270917.0,653412.0,58.5381045955691,1231,43.324125230202576,2172
507,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,exponential,2,389259.0,653412.0,40.426713926282346,1299,40.193370165745854,2172
508,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,exponential,3,477955.0,653412.0,26.852430013528988,1456,32.965009208103126,2172
509,FasterXML-jackson-databind.csv,BATCHBISECT,-1,exponential,2,342901.0,653412.0,47.52147190440335,1281,41.02209944751381,2172
510,FasterXML-jackson-databind.csv,BATCHBISECT,-1,exponential,3,308901.0,653412.0,52.724926998585886,1222,43.73848987108656,2172
511,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,exponential,2,273196.0,653412.0,58.189320061461984,1226,43.554327808471456,2172
512,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,exponential,3,280345.0,653412.0,57.09521710651166,1283,40.93001841620626,2172
513,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,stagger,2,397042.0,653412.0,39.235581838105205,1351,37.79926335174954,2172
514,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,stagger,3,415755.0,653412.0,36.371691979945275,1363,37.246777163904234,2172
515,FasterXML-jackson-databind.csv,BATCHBISECT,-1,stagger,2,326430.0,653412.0,50.04223981194101,1237,43.047882136279924,2172
516,FasterXML-jackson-databind.csv,BATCHBISECT,-1,stagger,3,325859.0,653412.0,50.1296272489639,1241,42.86372007366482,2172
517,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,stagger,2,283733.0,653412.0,56.576708110656064,1278,41.16022099447514,2172
518,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,stagger,3,277039.0,653412.0,57.60117659302247,1258,42.081031307550646,2172
519,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_linear,-1,398711.0,653412.0,38.980153410099604,1349,37.89134438305709,2172
520,FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_linear,-1,338207.0,653412.0,48.239854792994315,1288,40.699815837937386,2172
521,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_linear,-1,307624.0,653412.0,52.92036265021151,1315,39.45672191528545,2172
522,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_exponential,-1,385255.0,653412.0,41.039497285020786,1355,37.61510128913444,2172
523,FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_exponential,-1,339061.0,653412.0,48.1091562444522,1247,42.58747697974217,2172
524,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_exponential,-1,310025.0,653412.0,52.55290689488409,1303,40.00920810313075,2172
525,FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_random,-1,421549.0,653412.0,35.48496201477781,1370,36.92449355432781,2172
526,FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_random,-1,319780.0,653412.0,51.05997441124436,1246,42.63351749539595,2172
527,FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_random,-1,287208.0,653412.0,56.04488439147123,1277,41.20626151012891,2172
528,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,1,928175.0,1704858.0,45.55704932610223,661,59.17232859789994,1619
529,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,2,907673.0,1704858.0,46.759612824059246,647,60.03705991352687,1619
530,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,3,921483.0,1704858.0,45.949574685985574,655,59.542927733168625,1619
531,samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,4,973797.0,1704858.0,42.8810493307947,675,58.30759728227301,1619
532,samtools-htsjdk.csv,BATCHBISECT,-1,linear,1,542008.0,1704858.0,68.20802670955587,567,64.97838171710933,1619
533,samtools-htsjdk.csv,BATCHBISECT,-1,linear,2,527761.0,1704858.0,69.04369748096323,570,64.79308214947498,1619
534,samtools-htsjdk.csv,BATCHBISECT,-1,linear,3,509819.0,1704858.0,70.09610184543229,524,67.6343421865349,1619
535,samtools-htsjdk.csv,BATCHBISECT,-1,linear,4,513068.0,1704858.0,69.90552878890793,538,66.76961087090797,1619
536,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,1,483114.0,1704858.0,71.66250796253999,517,68.06670784434837,1619
537,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,2,452784.0,1704858.0,73.44154175890309,500,69.11673872760963,1619
538,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,3,456042.0,1704858.0,73.25044079917507,494,69.48733786287832,1619
539,samtools-htsjdk.csv,BATCHSTOP4,-1,linear,4,484205.0,1704858.0,71.59851436307305,522,67.75787523162447,1619
540,samtools-htsjdk.csv,BATCHDIVIDE4,-1,exponential,2,894972.0,1704858.0,47.50460155625864,661,59.17232859789994,1619
541,samtools-htsjdk.csv,BATCHDIVIDE4,-1,exponential,3,1118067.0,1704858.0,34.41876097598744,750,53.67510809141445,1619
542,samtools-htsjdk.csv,BATCHBISECT,-1,exponential,2,499240.0,1704858.0,70.71662273338893,547,66.21371216800495,1619
543,samtools-htsjdk.csv,BATCHBISECT,-1,exponential,3,536159.0,1704858.0,68.55110513602892,566,65.04014823965412,1619
544,samtools-htsjdk.csv,BATCHSTOP4,-1,exponential,2,479042.0,1704858.0,71.90135483424426,528,67.38727609635578,1619
545,samtools-htsjdk.csv,BATCHSTOP4,-1,exponential,3,450502.0,1704858.0,73.57539454898884,517,68.06670784434837,1619
546,samtools-htsjdk.csv,BATCHDIVIDE4,-1,stagger,2,881229.0,1704858.0,48.31070974826056,666,58.86349598517604,1619
547,samtools-htsjdk.csv,BATCHDIVIDE4,-1,stagger,3,913921.0,1704858.0,46.39313068889022,644,60.22235948116121,1619
548,samtools-htsjdk.csv,BATCHBISECT,-1,stagger,2,515921.0,1704858.0,69.73818347334499,543,66.46077825818406,1619
549,samtools-htsjdk.csv,BATCHBISECT,-1,stagger,3,494067.0,1704858.0,71.02004976367533,524,67.6343421865349,1619
550,samtools-htsjdk.csv,BATCHSTOP4,-1,stagger,2,464945.0,1704858.0,72.7282272189238,529,67.32550957381099,1619
551,samtools-htsjdk.csv,BATCHSTOP4,-1,stagger,3,443490.0,1704858.0,73.98668980055817,494,69.48733786287832,1619
552,samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_linear,-1,868613.0,1704858.0,49.050712727980866,622,61.58122297714639,1619
553,samtools-htsjdk.csv,BATCHBISECT,-1,random_linear,-1,535936.0,1704858.0,68.5641854042976,551,65.96664607782583,1619
554,samtools-htsjdk.csv,BATCHSTOP4,-1,random_linear,-1,474745.0,1704858.0,72.15339928604024,506,68.74613959234095,1619
555,samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_exponential,-1,731823.0,1704858.0,57.074254864628024,549,66.09017912291537,1619
556,samtools-htsjdk.csv,BATCHBISECT,-1,random_exponential,-1,532005.0,1704858.0,68.79476179247773,549,66.09017912291537,1619
557,samtools-htsjdk.csv,BATCHSTOP4,-1,random_exponential,-1,460740.0,1704858.0,72.97487532686006,486,69.98147004323657,1619
558,samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_random,-1,904811.0,1704858.0,46.927486042825855,634,60.840024706609015,1619
559,samtools-htsjdk.csv,BATCHBISECT,-1,random_random,-1,499421.0,1704858.0,70.70600601340405,545,66.3372452130945,1619
560,samtools-htsjdk.csv,BATCHSTOP4,-1,random_random,-1,453723.0,1704858.0,73.386463857987,498,69.2402717726992,1619
561,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,1,,,,2197,-19.402173913043484,1840
562,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,2,,,,2208,-20.0,1840
563,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,3,,,,2198,-19.456521739130437,1840
564,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,4,,,,2203,-19.72826086956522,1840
565,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,1,,,,1837,0.1630434782608745,1840
566,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,2,,,,1851,-0.5978260869565162,1840
567,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,3,,,,1861,-1.1413043478260931,1840
568,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,4,,,,1871,-1.6847826086956559,1840
569,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,1,,,,2200,-19.565217391304344,1840
570,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,2,,,,2215,-20.380434782608702,1840
571,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,3,,,,2208,-20.0,1840
572,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,4,,,,2208,-20.0,1840
573,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,exponential,2,,,,2193,-19.184782608695656,1840
574,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,exponential,3,,,,2190,-19.02173913043478,1840
575,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,exponential,2,,,,1849,-0.4891304347826093,1840
576,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,exponential,3,,,,1853,-0.7065217391304373,1840
577,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,exponential,2,,,,2204,-19.782608695652172,1840
578,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,exponential,3,,,,2208,-20.0,1840
579,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,stagger,2,,,,2185,-18.75,1840
580,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,stagger,3,,,,2194,-19.23913043478261,1840
581,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,stagger,2,,,,1845,-0.2717391304347814,1840
582,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,stagger,3,,,,1850,-0.5434782608695627,1840
583,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,stagger,2,,,,2205,-19.836956521739125,1840
584,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,stagger,3,,,,2209,-20.054347826086953,1840
585,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_linear,-1,,,,2196,-19.347826086956516,1840
586,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_linear,-1,,,,1878,-2.065217391304344,1840
587,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_linear,-1,,,,2224,-20.869565217391298,1840
588,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_exponential,-1,,,,2203,-19.72826086956522,1840
589,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_exponential,-1,,,,1880,-2.173913043478265,1840
590,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_exponential,-1,,,,2223,-20.815217391304344,1840
591,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_random,-1,,,,2195,-19.293478260869563,1840
592,deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_random,-1,,,,1919,-4.293478260869563,1840
593,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_random,-1,,,,2216,-20.434782608695656,1840
594,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,1,449601.0,698932.0,35.67314130702272,1126,33.53010625737899,1694
595,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,2,486947.0,698932.0,30.329846108062014,1140,32.70365997638724,1694
596,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,3,492765.0,698932.0,29.49743322669444,1158,31.641086186540733,1694
597,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,4,502337.0,698932.0,28.127915161990003,1135,32.99881936245572,1694
598,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,1,460767.0,698932.0,34.075560998781,1148,32.231404958677686,1694
599,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,2,470784.0,698932.0,32.64237436546044,1175,30.637544273907906,1694
600,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,3,480705.0,698932.0,31.222922973908766,1189,29.811097992916174,1694
601,open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,4,482949.0,698932.0,30.90186169756143,1179,30.401416765053128,1694
602,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,1,392609.0,698932.0,43.82729650380867,1096,35.30106257378985,1694
603,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,2,415935.0,698932.0,40.48991890484339,1125,33.58913813459267,1694
604,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,3,422255.0,698932.0,39.58568215505943,1133,33.116883116883116,1694
605,open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,4,424958.0,698932.0,39.19894925400468,1131,33.23494687131051,1694
606,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,exponential,2,483227.0,698932.0,30.86208672660574,1154,31.87721369539551,1694
607,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,exponential,3,508613.0,698932.0,27.229973731350114,1136,32.939787485242036,1694
608,open-keychain-open-keychain.csv,BATCHBISECT,-1,exponential,2,475349.0,698932.0,31.989235004263648,1166,31.168831168831176,1694
609,open-keychain-open-keychain.csv,BATCHBISECT,-1,exponential,3,464645.0,698932.0,33.52071446149267,1155,31.818181818181813,1694
610,open-keychain-open-keychain.csv,BATCHSTOP4,-1,exponential,2,424113.0,698932.0,39.31984799665776,1151,32.054309327036606,1694
611,open-keychain-open-keychain.csv,BATCHSTOP4,-1,exponential,3,420084.0,698932.0,39.89629892464503,1123,33.70720188902007,1694
612,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,stagger,2,482361.0,698932.0,30.985990053395753,1141,32.64462809917356,1694
613,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,stagger,3,491982.0,698932.0,29.60946129237179,1131,33.23494687131051,1694
614,open-keychain-open-keychain.csv,BATCHBISECT,-1,stagger,2,453635.0,698932.0,35.09597500185998,1136,32.939787485242036,1694
615,open-keychain-open-keychain.csv,BATCHBISECT,-1,stagger,3,456417.0,698932.0,34.697939141432926,1161,31.463990554899652,1694
616,open-keychain-open-keychain.csv,BATCHSTOP4,-1,stagger,2,416538.0,698932.0,40.403644417482674,1131,33.23494687131051,1694
617,open-keychain-open-keychain.csv,BATCHSTOP4,-1,stagger,3,431688.0,698932.0,38.23605157583284,1152,31.995277449822908,1694
618,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_linear,-1,526879.0,698932.0,24.61655783395237,1163,31.345926800472256,1694
619,open-keychain-open-keychain.csv,BATCHBISECT,-1,random_linear,-1,489280.0,698932.0,29.996051117991456,1280,24.439197166469896,1694
620,open-keychain-open-keychain.csv,BATCHSTOP4,-1,random_linear,-1,452583.0,698932.0,35.24649035957718,1179,30.401416765053128,1694
621,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_exponential,-1,498021.0,698932.0,28.745428739848805,1144,32.467532467532465,1694
622,open-keychain-open-keychain.csv,BATCHBISECT,-1,random_exponential,-1,468680.0,698932.0,32.94340508089485,1217,28.15820543093271,1694
623,open-keychain-open-keychain.csv,BATCHSTOP4,-1,random_exponential,-1,452064.0,698932.0,35.32074651039014,1170,30.932703659976383,1694
624,open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_random,-1,506539.0,698932.0,27.526712183731746,1132,33.175914994096814,1694
625,open-keychain-open-keychain.csv,BATCHBISECT,-1,random_random,-1,500140.0,698932.0,28.44225189288801,1226,27.62691853600944,1694
626,open-keychain-open-keychain.csv,BATCHSTOP4,-1,random_random,-1,439195.0,698932.0,37.16198428459421,1149,32.17237308146399,1694
627,yegor256-takes.csv,BATCHDIVIDE4,-1,linear,1,860360.0,1809229.0,52.4460419327791,1218,36.36363636363637,1914
628,yegor256-takes.csv,BATCHDIVIDE4,-1,linear,2,833113.0,1809229.0,53.952042555143656,1195,37.565308254963426,1914
629,yegor256-takes.csv,BATCHDIVIDE4,-1,linear,3,875583.0,1809229.0,51.60463379704836,1223,36.102403343782655,1914
630,yegor256-takes.csv,BATCHDIVIDE4,-1,linear,4,869038.0,1809229.0,51.9663901031876,1213,36.62486938349007,1914
631,yegor256-takes.csv,BATCHBISECT,-1,linear,1,702352.0,1809229.0,61.17948584728633,1129,41.013584117032394,1914
632,yegor256-takes.csv,BATCHBISECT,-1,linear,2,695482.0,1809229.0,61.55920560636603,1114,41.797283176593524,1914
633,yegor256-takes.csv,BATCHBISECT,-1,linear,3,717201.0,1809229.0,60.35874950047783,1117,41.64054336468129,1914
634,yegor256-takes.csv,BATCHBISECT,-1,linear,4,694916.0,1809229.0,61.59048965056386,1113,41.84952978056426,1914
