,project,algorithm,ci_skip,batch_size,method,update_method,factor,num_of_builds,builds_saved,testall_size,time_saved,total_duration,testall_duration
349,SpongePowered-SpongeForge.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1848,41.01500159591446,3133,42.69766639035402,1898930.0,3313879.0
350,SpongePowered-SpongeForge.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1623,48.19661666134695,3133,56.42429913705359,1444046.0,3313879.0
351,SpongePowered-SpongeForge.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1646,47.462496010213854,3133,54.48955740387624,1508161.0,3313879.0
352,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1682,46.31343759974465,3133,39.72721997393387,1997367.0,3313879.0
353,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1773,43.40887328439196,3133,32.84685409455203,2225374.0,3313879.0
354,SpongePowered-SpongeForge.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1855,39.909297052154194,3087,40.92228473037187,1957764.0,3313879.0
355,SpongePowered-SpongeForge.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1808,41.431810819565925,3087,42.673163383454856,1899742.0,3313879.0
356,SpongePowered-SpongeForge.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1573,49.04437965662456,3087,51.38709047614593,1610973.0,3313879.0
357,SpongePowered-SpongeForge.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1601,48.13735017816651,3087,50.48956223205494,1640716.0,3313879.0
358,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1638,46.93877551020408,3087,35.11211483581627,2150306.0,3313879.0
359,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1724,44.152899254940074,3087,31.115982206954442,2282733.0,3313879.0
360,sakaiproject-sakai.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1688,55.54385040821701,3797,53.12328675083797,2665161.0,5685469.0
361,sakaiproject-sakai.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1720,54.70107979984198,3797,54.30058628408668,2598226.0,5685469.0
362,sakaiproject-sakai.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1700,55.22781143007638,3797,52.63827839005015,2692736.0,5685469.0
363,sakaiproject-sakai.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1659,56.30761127205689,3797,55.30388082320034,2541184.0,5685469.0
364,sakaiproject-sakai.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1845,51.409007110877006,3797,32.42013983367072,3842232.0,5685469.0
365,sakaiproject-sakai.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1829,51.83039241506452,3797,33.88255216939886,3759087.0,5685469.0
366,sakaiproject-sakai.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1567,55.59648625672995,3529,58.85783565084956,2339125.0,5685469.0
367,sakaiproject-sakai.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1535,56.50325871351658,3529,59.788101913843875,2286235.0,5685469.0
368,sakaiproject-sakai.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1495,57.636724284499856,3529,58.820477255262496,2341249.0,5685469.0
369,sakaiproject-sakai.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1530,56.64494190988949,3529,58.11012248945514,2381636.0,5685469.0
370,sakaiproject-sakai.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1673,52.592802493624255,3529,37.358008635699186,3561491.0,5685469.0
371,sakaiproject-sakai.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1688,52.16775290450553,3529,38.88505943836823,3474671.0,5685469.0
372,dreamhead-moco.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2817,36.19479048697622,4415,26.639535388611293,3902820.0,5320059.0
373,dreamhead-moco.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2792,36.76104190260476,4415,26.534762114480316,3908394.0,5320059.0
374,dreamhead-moco.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,3051,30.8946772366931,4415,8.686369831612765,4857939.0,5320059.0
375,dreamhead-moco.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,3093,29.943374858437153,4415,7.565893536143108,4917549.0,5320059.0
376,dreamhead-moco.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3020,31.596828992072474,4415,3.480036593579129,5134919.0,5320059.0
377,dreamhead-moco.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3056,30.78142695356739,4415,2.4015147200435223,5192297.0,5320059.0
378,dreamhead-moco.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2399,37.70449233965204,3851,48.64628381001038,2732048.0,5320059.0
379,dreamhead-moco.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2416,37.26304855881589,3851,48.89801034161463,2718656.0,5320059.0
380,dreamhead-moco.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2679,30.433653596468446,3851,36.85195972450681,3359513.0,5320059.0
381,dreamhead-moco.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2710,29.628667878473124,3851,36.02845381977907,3403324.0,5320059.0
382,dreamhead-moco.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2629,31.73201765775123,3851,33.17713205812191,3555016.0,5320059.0
383,dreamhead-moco.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2651,31.160737470786813,3851,31.87861262440886,3624098.0,5320059.0
384,nutzam-nutz.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3749,17.803113352335018,4561,17.95532283382343,2954163.0,3600676.0
385,nutzam-nutz.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3788,16.948037711028277,4561,17.664932918152033,2964619.0,3600676.0
386,nutzam-nutz.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,3856,15.45713659285245,4561,20.9572313643327,2846074.0,3600676.0
387,nutzam-nutz.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,4187,8.199956149967107,4561,12.284276619168182,3158359.0,3600676.0
388,nutzam-nutz.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3553,22.100416575312437,4561,16.0635114073024,3022281.0,3600676.0
389,nutzam-nutz.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3820,16.246437184827883,4561,9.26812076398987,3266961.0,3600676.0
390,nutzam-nutz.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,3445,16.46459747817653,4124,29.45638541207262,2540047.0,3600676.0
391,nutzam-nutz.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,3500,15.130940834141612,4124,28.00479687703087,2592314.0,3600676.0
392,nutzam-nutz.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,3447,16.416100872938898,4124,38.542901388517045,2212871.0,3600676.0
393,nutzam-nutz.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,3465,15.979631425800193,4124,36.836943951635746,2274297.0,3600676.0
394,nutzam-nutz.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,3429,16.85257032007759,4124,34.41909241486876,2361356.0,3600676.0
395,nutzam-nutz.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,3456,16.197866149369545,4124,28.984085210665995,2557053.0,3600676.0
396,CloudSlang-cloud-slang.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1313,39.46519133241125,2169,37.498324039692385,1328565.0,2125647.0
397,CloudSlang-cloud-slang.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1314,39.41908713692946,2169,37.08513219739684,1337348.0,2125647.0
398,CloudSlang-cloud-slang.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1187,45.274319963116646,2169,46.659158364488555,1133838.0,2125647.0
399,CloudSlang-cloud-slang.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1283,40.84831719686491,2169,42.324901547622915,1225969.0,2125647.0
400,CloudSlang-cloud-slang.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1191,45.08990318118949,2169,31.55919115450496,1454810.0,2125647.0
401,CloudSlang-cloud-slang.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1271,41.40156754264638,2169,28.941964493634174,1510443.0,2125647.0
402,CloudSlang-cloud-slang.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1229,38.42685370741483,1996,45.953961311544205,1148828.0,2125647.0
403,CloudSlang-cloud-slang.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1227,38.52705410821643,1996,44.3014762093612,1183954.0,2125647.0
404,CloudSlang-cloud-slang.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1090,45.390781563126254,1996,49.56392100852117,1072093.0,2125647.0
405,CloudSlang-cloud-slang.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1186,40.5811623246493,1996,44.664989059801556,1176227.0,2125647.0
406,CloudSlang-cloud-slang.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1112,44.28857715430862,1996,37.08527333089643,1337345.0,2125647.0
407,CloudSlang-cloud-slang.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1188,40.480961923847694,1996,33.767224755568535,1407875.0,2125647.0
408,geotools-geotools.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3051,28.88111888111888,4290,,16908888.0,
409,geotools-geotools.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3032,29.324009324009324,4290,,,
410,geotools-geotools.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,3758,12.400932400932405,4290,,,
411,geotools-geotools.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,3667,14.522144522144515,4290,,,
412,geotools-geotools.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3494,18.55477855477855,4290,,,
413,geotools-geotools.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3449,19.603729603729604,4290,,,
414,geotools-geotools.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2947,28.97083634610749,4149,,15551693.0,
415,geotools-geotools.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2961,28.633405639913235,4149,,15651479.0,
416,geotools-geotools.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,3639,12.292118582791034,4149,,17960237.0,
417,geotools-geotools.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,3628,12.557242709086523,4149,,17925033.0,
418,geotools-geotools.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,3393,18.221258134490242,4149,,,
419,geotools-geotools.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,3393,18.221258134490242,4149,,,
420,CloudifySource-cloudify.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3339,35.13986013986013,5148,,,
421,CloudifySource-cloudify.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3318,35.54778554778555,5148,,,
422,CloudifySource-cloudify.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,3450,32.98368298368298,5148,,,
423,CloudifySource-cloudify.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,3445,33.08080808080808,5148,,,
424,CloudifySource-cloudify.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3312,35.66433566433567,5148,,,
425,CloudifySource-cloudify.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3346,35.003885003885,5148,,,
426,CloudifySource-cloudify.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,3292,35.14578408195429,5076,,,
427,CloudifySource-cloudify.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,3281,35.362490149724195,5076,,,
428,CloudifySource-cloudify.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,3393,33.156028368794324,5076,,,
429,CloudifySource-cloudify.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,3438,32.26950354609929,5076,,,
430,CloudifySource-cloudify.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,3256,35.85500394011032,5076,,,
431,CloudifySource-cloudify.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,3307,34.85027580772261,5076,,,
432,SpongePowered-SpongeCommon.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2084,43.90309555854643,3715,46.22853991019299,1659241.0,3085728.0
433,SpongePowered-SpongeCommon.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2062,44.49528936742934,3715,47.38295144614172,1623619.0,3085728.0
434,SpongePowered-SpongeCommon.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1699,54.26648721399731,3715,60.51262457352041,1218473.0,3085728.0
435,SpongePowered-SpongeCommon.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1820,51.00942126514132,3715,57.62128094245507,1307692.0,3085728.0
436,SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1797,51.628532974428,3715,40.95244298914227,1822047.0,3085728.0
437,SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1903,48.77523553162853,3715,36.83623443155067,1949062.0,3085728.0
438,SpongePowered-SpongeCommon.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2079,43.75,3696,44.89400880440532,1700421.0,3085728.0
439,SpongePowered-SpongeCommon.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2055,44.39935064935065,3696,45.92838383681258,1668503.0,3085728.0
440,SpongePowered-SpongeCommon.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1754,52.54329004329004,3696,54.096310497879266,1416463.0,3085728.0
441,SpongePowered-SpongeCommon.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1877,49.21536796536797,3696,50.25828588909975,1534894.0,3085728.0
442,SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1848,50.0,3696,35.913567235997476,1977533.0,3085728.0
443,SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1967,46.78030303030303,3696,30.562253056653077,2142660.0,3085728.0
444,apache-zeppelin.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,4209,8.757858226750486,4613,7.694012034441201,35070234.0,37993455.0
445,apache-zeppelin.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,4219,8.54107955777151,4613,7.359349130001476,35197384.0,37993455.0
446,apache-zeppelin.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,4192,9.12638196401474,4613,19.461770454937565,30599256.0,37993455.0
447,apache-zeppelin.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,4329,6.156514199002814,4613,15.281350432594252,32187542.0,37993455.0
448,apache-zeppelin.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,4119,10.708866247561247,4613,17.262394272908324,31434875.0,37993455.0
449,apache-zeppelin.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,4236,8.172555820507256,4613,10.93472546784703,33838975.0,37993455.0
450,apache-zeppelin.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,3561,7.7222078258616165,3859,30.406050199962067,26441146.0,37993455.0
451,apache-zeppelin.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,3535,8.395957501943514,3859,30.8211427468231,26283438.0,37993455.0
452,apache-zeppelin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,3641,5.649131899455824,3859,35.84253393117315,24375638.0,37993455.0
453,apache-zeppelin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,3674,4.793988079813417,3859,33.99169409573307,25078836.0,37993455.0
454,apache-zeppelin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,3561,7.7222078258616165,3859,34.6889010225577,24813943.0,37993455.0
455,apache-zeppelin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,3602,6.6597564135786484,3859,31.007893333206994,26212485.0,37993455.0
456,typetools-checker-framework.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2945,35.60026240979663,4573,45.33989109987486,19726906.0,36090133.0
457,typetools-checker-framework.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2953,35.425322545375025,4573,43.55476329222727,20371161.0,36090133.0
458,typetools-checker-framework.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,3222,29.54296960419856,4573,47.47033489735269,18958026.0,36090133.0
459,typetools-checker-framework.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,3246,29.018150010933738,4573,47.20496873757711,19053797.0,36090133.0
460,typetools-checker-framework.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3138,31.379838180625413,4573,30.019470972855657,25256066.0,36090133.0
461,typetools-checker-framework.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3178,30.505138858517384,4573,28.61876956784836,25761581.0,36090133.0
462,typetools-checker-framework.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2486,33.5826876836762,3743,45.24523364876489,19761068.0,36090133.0
463,typetools-checker-framework.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2473,33.93000267165375,3743,45.76848746996859,19572225.0,36090133.0
464,typetools-checker-framework.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2706,27.70504942559444,3743,40.44261903939229,21494338.0,36090133.0
465,typetools-checker-framework.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2716,27.437884050227098,3743,39.52486126886814,21825558.0,36090133.0
466,typetools-checker-framework.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2609,30.296553566657764,3743,31.660675786370746,24663753.0,36090133.0
467,typetools-checker-framework.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2633,29.65535666577611,3743,29.83473072820209,25322739.0,36090133.0
468,geoserver-geoserver.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,4728,11.97169986967046,5371,,,
469,geoserver-geoserver.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,4808,10.482219326010053,5371,,,
470,geoserver-geoserver.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,4921,8.378328058089735,5371,,,
471,geoserver-geoserver.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,5033,6.2930552969651785,5371,,,
472,geoserver-geoserver.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,4888,8.992738782349662,5371,,,
473,geoserver-geoserver.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,4935,8.117668962949168,5371,,,
474,geoserver-geoserver.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,4528,12.077669902912618,5150,,,
475,geoserver-geoserver.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,4595,10.77669902912622,5150,,,
476,geoserver-geoserver.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,4580,11.067961165048544,5150,,,
477,geoserver-geoserver.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,4759,7.592233009708735,5150,,,
478,geoserver-geoserver.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,4546,11.728155339805824,5150,,,
479,geoserver-geoserver.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,4667,9.37864077669903,5150,,,
480,ngageoint-geowave.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1362,53.578732106339466,2934,60.12072650014179,10132133.0,25407015.0
481,ngageoint-geowave.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1382,52.8970688479891,2934,59.82563477055451,10207107.0,25407015.0
482,ngageoint-geowave.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1132,61.41785957736878,2934,73.1698548609508,6816739.0,25407015.0
483,ngageoint-geowave.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1281,56.33946830265849,2934,67.84369592413748,8169957.0,25407015.0
484,ngageoint-geowave.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1344,54.192229038854805,2934,46.81549957757729,13512594.0,25407015.0
485,ngageoint-geowave.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1501,48.841172460804366,2934,39.80994619005814,15292496.0,25407015.0
486,ngageoint-geowave.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1106,56.49095200629426,2542,69.73192639906735,7690214.0,25407015.0
487,ngageoint-geowave.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1108,56.41227380015736,2542,68.43861429609106,8018806.0,25407015.0
488,ngageoint-geowave.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,909,64.24075531077892,2542,76.35718717842298,6006933.0,25407015.0
489,ngageoint-geowave.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1051,58.65460267505901,2542,71.11648101912012,7338440.0,25407015.0
490,ngageoint-geowave.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1129,55.586152635719905,2542,54.53779202318729,11550590.0,25407015.0
491,ngageoint-geowave.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1243,51.1014948859166,2542,49.460595823633746,12840554.0,25407015.0
492,sparklemotion-nokogiri.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3026,48.06933241805389,5827,54.024193885766,3604654.0,7840328.0
493,sparklemotion-nokogiri.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3001,48.498369658486354,5827,54.33073718344436,3580620.0,7840328.0
494,sparklemotion-nokogiri.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,3237,44.44825810880384,5827,58.42292567351774,3259779.0,7840328.0
495,sparklemotion-nokogiri.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,3213,44.86013385961901,5827,59.188990562639724,3199717.0,7840328.0
496,sparklemotion-nokogiri.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3697,36.5539728848464,5827,34.16818786152824,5161430.0,7840328.0
497,sparklemotion-nokogiri.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3736,35.88467478977175,5827,31.84212446213985,5343801.0,7840328.0
498,sparklemotion-nokogiri.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2152,47.37099535338714,4089,70.92511945928793,2279566.0,7840328.0
499,sparklemotion-nokogiri.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2147,47.49327463927611,4089,71.07812326219005,2267570.0,7840328.0
500,sparklemotion-nokogiri.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2288,44.04499877720714,4089,73.79510142942999,2054550.0,7840328.0
501,sparklemotion-nokogiri.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2254,44.87649792125214,4089,73.99677666546603,2038738.0,7840328.0
502,sparklemotion-nokogiri.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2594,36.56150648080215,4089,61.83115043146154,2992563.0,7840328.0
503,sparklemotion-nokogiri.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2620,35.9256541941795,4089,59.9800161421818,3137698.0,7840328.0
504,Graylog2-graylog2-server.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1188,62.33354470513633,3154,63.03026331939508,1201800.0,3250767.0
505,Graylog2-graylog2-server.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1110,64.80659480025365,3154,66.32050220763284,1094842.0,3250767.0
506,Graylog2-graylog2-server.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,986,68.73811033608116,3154,70.72309396520882,951724.0,3250767.0
507,Graylog2-graylog2-server.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1042,66.96258719086873,3154,68.85378127684943,1012491.0,3250767.0
508,Graylog2-graylog2-server.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1244,60.55802155992391,3154,42.614896730525444,1865456.0,3250767.0
509,Graylog2-graylog2-server.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1317,58.2435003170577,3154,40.36093635748117,1938727.0,3250767.0
510,Graylog2-graylog2-server.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1137,63.1800518134715,3088,63.29635436806144,1193150.0,3250767.0
511,Graylog2-graylog2-server.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1123,63.63341968911917,3088,64.76816086788133,1145305.0,3250767.0
512,Graylog2-graylog2-server.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1042,66.25647668393782,3088,64.969713301507,1138753.0,3250767.0
513,Graylog2-graylog2-server.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1031,66.61269430051814,3088,65.33101265024531,1127008.0,3250767.0
514,Graylog2-graylog2-server.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1291,58.193005181347154,3088,39.093727726410414,1979921.0,3250767.0
515,Graylog2-graylog2-server.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1280,58.54922279792746,3088,39.13864020398878,1978461.0,3250767.0
516,cloudfoundry-uaa.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,97,66.08391608391608,286,70.20489748343044,571058.0,1916617.0
517,cloudfoundry-uaa.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,97,66.08391608391608,286,68.70485861285798,599808.0,1916617.0
518,cloudfoundry-uaa.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,86,69.93006993006993,286,72.2758902795916,531365.0,1916617.0
519,cloudfoundry-uaa.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,93,67.48251748251748,286,68.23554210361277,608803.0,1916617.0
520,cloudfoundry-uaa.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,113,60.48951048951049,286,45.104525317264745,1052136.0,1916617.0
521,cloudfoundry-uaa.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,115,59.79020979020979,286,42.004792819848724,1111546.0,1916617.0
522,cloudfoundry-uaa.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,85,65.1639344262295,244,68.18013197211545,609865.0,1916617.0
523,cloudfoundry-uaa.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,90,63.114754098360656,244,66.57861221099469,640560.0,1916617.0
524,cloudfoundry-uaa.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,54,77.8688524590164,244,78.4252148446977,413506.0,1916617.0
