,project,algorithm,ci_skip,batch_size,method,update_method,factor,num_of_builds,builds_saved,testall_size
452,apache-zeppelin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,3204,16.973309147447523,3859
453,apache-zeppelin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,3138,18.68359678673231,3859
454,apache-zeppelin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,3254,15.677636693443901,3859
455,apache-zeppelin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,3228,16.351386369525784,3859
456,typetools-checker-framework.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2947,35.55652744369124,4573
457,typetools-checker-framework.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2954,35.40345506232232,4573
458,typetools-checker-framework.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2668,41.65755521539471,4573
459,typetools-checker-framework.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2659,41.854362562869014,4573
460,typetools-checker-framework.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2953,35.425322545375025,4573
461,typetools-checker-framework.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,2974,34.96610540126831,4573
462,typetools-checker-framework.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2486,33.5826876836762,3743
463,typetools-checker-framework.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2464,34.170451509484366,3743
464,typetools-checker-framework.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2257,39.70077477958856,3743
465,typetools-checker-framework.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2199,41.25033395671921,3743
466,typetools-checker-framework.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2483,33.6628372962864,3743
467,typetools-checker-framework.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2439,34.83836494790275,3743
468,geoserver-geoserver.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,4737,11.804133308508653,5371
469,geoserver-geoserver.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,4813,10.389126792031277,5371
470,geoserver-geoserver.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,4305,19.847328244274806,5371
471,geoserver-geoserver.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,4237,21.11338670638615,5371
472,geoserver-geoserver.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,4413,17.836529510333264,5371
473,geoserver-geoserver.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,4338,19.232917520014894,5371
474,geoserver-geoserver.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,4529,12.05825242718447,5150
475,geoserver-geoserver.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,4602,10.640776699029132,5150
476,geoserver-geoserver.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,4127,19.864077669902912,5150
477,geoserver-geoserver.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,4085,20.67961165048544,5150
478,geoserver-geoserver.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,4220,18.05825242718447,5150
479,geoserver-geoserver.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,4189,18.66019417475728,5150
480,ngageoint-geowave.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1373,53.20381731424676,2934
481,ngageoint-geowave.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1393,52.52215405589639,2934
482,ngageoint-geowave.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1223,58.31629175187457,2934
483,ngageoint-geowave.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1196,59.23653715064758,2934
484,ngageoint-geowave.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1510,48.53442399454669,2934
485,ngageoint-geowave.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1482,49.488752556237216,2934
486,ngageoint-geowave.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1102,56.64830841856806,2542
487,ngageoint-geowave.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1105,56.53029110936271,2542
488,ngageoint-geowave.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,972,61.762391817466565,2542
489,ngageoint-geowave.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,958,62.31313926042486,2542
490,ngageoint-geowave.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1238,51.29819040125885,2542
491,ngageoint-geowave.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1232,51.53422501966955,2542
492,sparklemotion-nokogiri.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3041,47.81191007379441,5827
493,sparklemotion-nokogiri.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3016,48.24094731422687,5827
494,sparklemotion-nokogiri.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2826,51.501630341513646,5827
495,sparklemotion-nokogiri.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2775,52.37686631199588,5827
496,sparklemotion-nokogiri.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3390,41.82255019735713,5827
497,sparklemotion-nokogiri.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3342,42.64630169898747,5827
498,sparklemotion-nokogiri.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2167,47.00415749572022,4089
499,sparklemotion-nokogiri.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2162,47.12643678160919,4089
500,sparklemotion-nokogiri.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2007,50.91709464416728,4089
501,sparklemotion-nokogiri.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1983,51.50403521643434,4089
502,sparklemotion-nokogiri.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2385,41.672780630961114,4089
503,sparklemotion-nokogiri.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2377,41.86842748838347,4089
504,Graylog2-graylog2-server.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1077,65.85288522511097,3154
505,Graylog2-graylog2-server.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1095,65.28218135700698,3154
506,Graylog2-graylog2-server.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1002,68.23081800887762,3154
507,Graylog2-graylog2-server.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1020,67.66011414077363,3154
508,Graylog2-graylog2-server.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1354,57.07038681039949,3154
509,Graylog2-graylog2-server.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1385,56.08750792644261,3154
510,Graylog2-graylog2-server.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1149,62.79145077720207,3088
511,Graylog2-graylog2-server.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1127,63.50388601036269,3088
512,Graylog2-graylog2-server.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1034,66.51554404145077,3088
513,Graylog2-graylog2-server.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1025,66.80699481865284,3088
514,Graylog2-graylog2-server.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1365,55.79663212435233,3088
515,Graylog2-graylog2-server.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1359,55.990932642487046,3088
516,cloudfoundry-uaa.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,99,65.38461538461539,286
517,cloudfoundry-uaa.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,102,64.33566433566433,286
518,cloudfoundry-uaa.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,91,68.18181818181819,286
519,cloudfoundry-uaa.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,92,67.83216783216784,286
520,cloudfoundry-uaa.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,123,56.99300699300699,286
521,cloudfoundry-uaa.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,126,55.94405594405595,286
522,cloudfoundry-uaa.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,80,67.21311475409837,244
523,cloudfoundry-uaa.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,74,69.67213114754098,244
524,cloudfoundry-uaa.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,70,71.31147540983606,244
525,cloudfoundry-uaa.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,64,73.77049180327869,244
526,cloudfoundry-uaa.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,98,59.83606557377049,244
527,cloudfoundry-uaa.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,94,61.47540983606557,244
528,apache-jackrabbit-oak.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,7239,4.5490506329113884,7584
529,apache-jackrabbit-oak.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,7487,1.2790084388185647,7584
530,apache-jackrabbit-oak.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,6488,14.451476793248943,7584
531,apache-jackrabbit-oak.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,6371,15.994198312236293,7584
532,apache-jackrabbit-oak.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,6584,13.185654008438817,7584
533,apache-jackrabbit-oak.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,6466,14.741561181434605,7584
534,apache-jackrabbit-oak.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,7239,4.5490506329113884,7584
535,apache-jackrabbit-oak.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,7487,1.2790084388185647,7584
536,apache-jackrabbit-oak.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,6488,14.451476793248943,7584
537,apache-jackrabbit-oak.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,6371,15.994198312236293,7584
538,apache-jackrabbit-oak.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,6584,13.185654008438817,7584
539,apache-jackrabbit-oak.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,6466,14.741561181434605,7584
540,apache-pdfbox.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,8303,7.621272808188692,8988
541,apache-pdfbox.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,8533,5.0623052959501535,8988
542,apache-pdfbox.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,7505,16.499777481085886,8988
543,apache-pdfbox.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,7436,17.26746773475746,8988
544,apache-pdfbox.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,7680,14.552736982643523,8988
545,apache-pdfbox.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,7629,15.120160213618163,8988
546,apache-pdfbox.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,8303,7.621272808188692,8988
547,apache-pdfbox.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,8533,5.0623052959501535,8988
548,apache-pdfbox.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,7505,16.499777481085886,8988
549,apache-pdfbox.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,7436,17.26746773475746,8988
550,apache-pdfbox.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,7680,14.552736982643523,8988
551,apache-pdfbox.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,7629,15.120160213618163,8988
552,apache-sling.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,14255,0.2867935086737532,14296
553,apache-sling.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,14272,0.16787912702854157,14296
554,apache-sling.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,14207,0.6225517627308363,14296
555,apache-sling.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,14195,0.7064913262451,14296
556,apache-sling.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,14220,0.5316172355903745,14296
557,apache-sling.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,14206,0.6295467263570202,14296
558,apache-sling.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,14215,0.28759820426486726,14256
559,apache-sling.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,14232,0.16835016835017313,14256
560,apache-sling.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,14167,0.6242985409652135,14256
561,apache-sling.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,14155,0.7084736251402859,14256
562,apache-sling.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,14180,0.5331088664422055,14256
563,apache-sling.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,14166,0.631313131313135,14256
564,SonarSource-sonar-java.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,6624,45.88677395637611,12241
565,SonarSource-sonar-java.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,6614,45.96846662854342,12241
566,SonarSource-sonar-java.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,5757,52.96952863328159,12241
567,SonarSource-sonar-java.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,5561,54.57070500776081,12241
568,SonarSource-sonar-java.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,6790,44.53067559839882,12241
569,SonarSource-sonar-java.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,6631,45.829589085859,12241
570,SonarSource-sonar-java.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,6613,45.96339271122732,12238
571,SonarSource-sonar-java.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,6619,45.91436509233535,12238
572,SonarSource-sonar-java.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,5758,52.949828403333875,12238
573,SonarSource-sonar-java.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,5564,54.535054747507765,12238
574,SonarSource-sonar-java.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,6789,44.52524922372937,12238
575,SonarSource-sonar-java.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,6635,45.78362477529008,12238
576,killbill-killbill.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,4506,29.58274730426629,6399
577,killbill-killbill.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,4429,30.786060321925305,6399
578,killbill-killbill.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,4193,34.47413658384123,6399
579,killbill-killbill.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,4087,36.13064541334584,6399
580,killbill-killbill.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,4561,28.723238005938427,6399
581,killbill-killbill.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,4479,30.00468823253634,6399
582,killbill-killbill.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,4416,29.91588636724329,6301
583,killbill-killbill.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,4351,30.94746865576893,6301
584,killbill-killbill.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,4096,34.9944453261387,6301
585,killbill-killbill.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,4008,36.39104903983495,6301
586,killbill-killbill.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,4455,29.29693699412792,6301
587,killbill-killbill.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,4397,30.21742580542771,6301
588,checkstyle-checkstyle.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,9965,78.68129987377789,46743
589,checkstyle-checkstyle.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,9756,79.12842564662088,46743
590,checkstyle-checkstyle.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,9155,80.41417966326509,46743
591,checkstyle-checkstyle.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,9017,80.70941103480735,46743
592,checkstyle-checkstyle.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,16502,64.69631816528678,46743
593,checkstyle-checkstyle.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,16408,64.89741779517789,46743
594,checkstyle-checkstyle.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,8238,80.4536610829023,42146
595,checkstyle-checkstyle.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,8088,80.80956674417502,42146
596,checkstyle-checkstyle.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,7562,82.05760926303802,42146
597,checkstyle-checkstyle.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,7491,82.22607127604043,42146
598,checkstyle-checkstyle.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,14337,65.98253689555355,42146
599,checkstyle-checkstyle.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,14279,66.12015375124567,42146
