project,algorithm,ci_skip,batch_size,duration,testall_duration,time_saved,builds_saved,median_delay,testall_size
geotools-geotools.csv,BATCHSTOP4,0,-1,nan,nan,nan,29.976689976689975,-1,4290
CloudifySource-cloudify.csv,BATCHSTOP4,0,-1,nan,nan,nan,38.67521367521367,-1,5148
dreamhead-moco.csv,BATCHSTOP4,0,-1,3722278.0,5320059.0,30.033144369263567,39.93204983012457,-1,4415
osmdroid-osmdroid.csv,BATCHSTOP4,0,-1,8750783.0,11350519.0,22.904115662023912,17.763157894736846,-1,1064
naver-pinpoint.csv,BATCHSTOP4,0,-1,526801.0,1560533.0,66.24223902986992,61.531279178338,-1,2142
SonarSource-sonar-java.csv,BATCHSTOP4,0,-1,nan,nan,nan,51.4010293276693,-1,12241
apache-zeppelin.csv,BATCHSTOP4,0,-1,30421626.0,37993455.0,19.929298348886675,17.27725991762411,-1,4613
geoserver-geoserver.csv,BATCHSTOP4,0,-1,nan,nan,nan,17.91100353751629,-1,5371
apache-jackrabbit-oak.csv,BATCHSTOP4,0,-1,nan,nan,nan,12.9746835443038,-1,7584
JabRef-jabref.csv,BATCHSTOP4,0,-1,336565.0,1065044.0,68.39895816510867,60.02795248078267,-1,2862
linkedin-gobblin.csv,BATCHSTOP4,0,-1,9349716.0,11841513.0,21.04289375859318,19.3325661680092,-1,3476
sakaiproject-sakai.csv,BATCHSTOP4,0,-1,2071001.0,5685469.0,63.573787844063524,56.43929417961549,-1,3797
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,0,-1,nan,nan,nan,1.5760869565217384,-1,1840
checkstyle-checkstyle.csv,BATCHSTOP4,0,-1,nan,nan,nan,78.41388015317801,-1,46743
jOOQ-jOOQ.csv,BATCHSTOP4,0,-1,1607909.0,4135475.0,61.11912174538596,48.188930744711676,-1,3451
apache-nifi.csv,BATCHSTOP4,0,-1,2370721.0,4088637.0,42.016838374255286,25.57041699449253,-1,1271
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,0,-1,1598902.0,3313879.0,51.75134638289449,47.973188637089045,-1,3133
DSpace-DSpace.csv,BATCHDIVIDE4,0,-1,433416.0,1063649.0,59.251971279999324,64.91116751269035,-1,1576
essentials-Essentials.csv,BATCHDIVIDE4,0,-1,65701.0,68435.0,3.9950317819829024,-3.370786516853941,-1,89
xetorthio-jedis.csv,BATCHDIVIDE4,0,-1,256154.0,566818.0,54.80842175089711,54.52261306532663,-1,1592
samtools-htsjdk.csv,BATCHDIVIDE4,0,-1,527677.0,1704858.0,69.0486245775308,67.64189584552369,-1,1709
caelum-vraptor4.csv,BATCHDIVIDE4,0,-1,128633.0,228882.0,43.799425031238805,47.47899159663865,-1,1428
cloudfoundry-uaa.csv,BATCHDIVIDE4,0,-1,664648.0,1916617.0,65.32181442614774,67.83216783216784,-1,286
keycloak-keycloak.csv,BATCHDIVIDE4,0,-1,2534453.0,4564913.0,44.47970859466544,52.60215053763441,-1,2325
open-keychain-open-keychain.csv,BATCHDIVIDE4,0,-1,429671.0,698932.0,38.524634728414206,36.62366797532249,-1,1783
