project,algorithm,batch_size,update_method,factor,"num_of_builds, builds_saved",testall_size
linkedin-gobblin.csv,BATCHBISECT,-1,linear,4,3041,9.305099910527886,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,linear,2,2430,27.527587235311657,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,linear,3,2446,27.050402624515357,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,linear,4,2474,26.215329555621835,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,linear,2,2807,16.283924843423804,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,linear,3,2814,16.075156576200413,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,linear,4,2811,16.164628690724726,3353
linkedin-gobblin.csv,BATCHBISECT,-1,exponential,2,3008,10.289293170295252,3353
linkedin-gobblin.csv,BATCHBISECT,-1,exponential,3,3120,6.949000894721152,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,exponential,2,2377,29.108261258574416,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,exponential,3,2473,26.2451535937966,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,exponential,2,2769,17.417238294065015,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,exponential,3,2721,18.848792126453915,3353
linkedin-gobblin.csv,BATCHBISECT,-1,stagger,2,2900,13.510289293170288,3353
linkedin-gobblin.csv,BATCHBISECT,-1,stagger,3,2899,13.540113331345069,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,stagger,2,2433,27.43811512078736,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,stagger,3,2424,27.706531464360268,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,stagger,2,2855,14.85237101103489,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,stagger,3,2766,17.506710408589328,3353
linkedin-gobblin.csv,BATCHBISECT,-1,random_linear,-1,2974,11.303310468237399,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,random_linear,-1,2407,28.213540113331348,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,random_linear,-1,2800,16.49269311064718,3353
linkedin-gobblin.csv,BATCHBISECT,-1,random_exponential,-1,3077,8.231434536236208,3353
linkedin-gobblin.csv,BATCHSTOP4,-1,random_exponential,-1,2481,26.006561288398444,3353
linkedin-gobblin.csv,BATCHDIVIDE4,-1,random_exponential,-1,2787,16.880405606919183,3353
JabRef-jabref.csv,BATCHBISECT,-1,linear,2,1620,51.175406871609404,3318
JabRef-jabref.csv,BATCHBISECT,-1,linear,3,1638,50.63291139240506,3318
JabRef-jabref.csv,BATCHBISECT,-1,linear,4,1676,49.48764315852924,3318
JabRef-jabref.csv,BATCHSTOP4,-1,linear,2,1298,60.880048221820374,3318
JabRef-jabref.csv,BATCHSTOP4,-1,linear,3,1303,60.7293550331525,3318
JabRef-jabref.csv,BATCHSTOP4,-1,linear,4,1339,59.64436407474382,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,linear,2,1698,48.824593128390596,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,linear,3,1664,49.84930681133213,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,linear,4,1729,47.89029535864979,3318
JabRef-jabref.csv,BATCHBISECT,-1,exponential,2,1608,51.53707052441229,3318
JabRef-jabref.csv,BATCHBISECT,-1,exponential,3,1655,50.1205545509343,3318
JabRef-jabref.csv,BATCHSTOP4,-1,exponential,2,1270,61.72393007836046,3318
JabRef-jabref.csv,BATCHSTOP4,-1,exponential,3,1324,60.09644364074744,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,exponential,2,1519,54.219409282700425,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,exponential,3,1526,54.0084388185654,3318
JabRef-jabref.csv,BATCHBISECT,-1,stagger,2,1584,52.260397830018086,3318
JabRef-jabref.csv,BATCHBISECT,-1,stagger,3,1579,52.41109101868596,3318
JabRef-jabref.csv,BATCHSTOP4,-1,stagger,2,1304,60.69921639541893,3318
JabRef-jabref.csv,BATCHSTOP4,-1,stagger,3,1278,61.482820976491865,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,stagger,2,1772,46.59433393610609,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,stagger,3,1722,48.10126582278481,3318
JabRef-jabref.csv,BATCHBISECT,-1,random_linear,-1,1650,50.27124773960217,3318
JabRef-jabref.csv,BATCHSTOP4,-1,random_linear,-1,1318,60.27727546714888,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,random_linear,-1,1725,48.01084990958409,3318
JabRef-jabref.csv,BATCHBISECT,-1,random_exponential,-1,1685,49.216395418927064,3318
JabRef-jabref.csv,BATCHSTOP4,-1,random_exponential,-1,1324,60.09644364074744,3318
JabRef-jabref.csv,BATCHDIVIDE4,-1,random_exponential,-1,1596,51.89873417721519,3318
jOOQ-jOOQ.csv,BATCHBISECT,-1,linear,2,2073,40.44814708417122,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,linear,3,2187,37.17322608445849,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,linear,4,2042,41.33869577707555,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,linear,2,1651,52.571100258546394,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,linear,3,1736,50.12927319735708,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,linear,4,1634,53.059465670784256,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,linear,2,2027,41.76960643493249,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,linear,3,2003,42.45906348750359,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,linear,4,2011,42.22924446997989,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,exponential,2,2035,41.53978741740879,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,exponential,3,2086,40.074691180695204,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,exponential,2,1586,54.43837977592646,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,exponential,3,1671,51.99655271473714,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,exponential,2,1938,44.326343004883654,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,exponential,3,1824,47.60126400459638,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,stagger,2,1909,45.159436943407066,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,stagger,3,1890,45.705257110025855,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,stagger,2,1597,54.12237862683137,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,stagger,3,1572,54.840563056592934,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,stagger,2,2043,41.30996839988509,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,stagger,3,2010,42.25797184717035,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,random_linear,-1,1969,43.435794311979315,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,random_linear,-1,1618,53.51910370583166,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,random_linear,-1,2073,40.44814708417122,3481
jOOQ-jOOQ.csv,BATCHBISECT,-1,random_exponential,-1,1994,42.71760988221775,3481
jOOQ-jOOQ.csv,BATCHSTOP4,-1,random_exponential,-1,1657,52.39873599540362,3481
jOOQ-jOOQ.csv,BATCHDIVIDE4,-1,random_exponential,-1,1953,43.89543234702672,3481
structr-structr.csv,BATCHBISECT,-1,linear,2,3483,2.2452989054167887,3563
structr-structr.csv,BATCHBISECT,-1,linear,3,3547,0.4490597810833634,3563
structr-structr.csv,BATCHBISECT,-1,linear,4,3546,0.4771260174010621,3563
structr-structr.csv,BATCHSTOP4,-1,linear,2,2814,21.021611001964644,3563
structr-structr.csv,BATCHSTOP4,-1,linear,3,2818,20.909346056693792,3563
structr-structr.csv,BATCHSTOP4,-1,linear,4,2871,19.42183553185518,3563
structr-structr.csv,BATCHDIVIDE4,-1,linear,2,3241,9.037328094302552,3563
structr-structr.csv,BATCHDIVIDE4,-1,linear,3,3161,11.28262699971934,3563
structr-structr.csv,BATCHDIVIDE4,-1,linear,4,3160,11.310693236037054,3563
structr-structr.csv,BATCHBISECT,-1,exponential,2,3460,2.890822340724114,3563
structr-structr.csv,BATCHBISECT,-1,exponential,3,3586,-0.6455234353073251,3563
structr-structr.csv,BATCHSTOP4,-1,exponential,2,2797,21.498737019365706,3563
structr-structr.csv,BATCHSTOP4,-1,exponential,3,2906,18.43951726073533,3563
structr-structr.csv,BATCHDIVIDE4,-1,exponential,2,3146,11.703620544484991,3563
structr-structr.csv,BATCHDIVIDE4,-1,exponential,3,3151,11.563289362896441,3563
structr-structr.csv,BATCHBISECT,-1,stagger,2,3263,8.41987089531294,3563
structr-structr.csv,BATCHBISECT,-1,stagger,3,3413,4.209935447656463,3563
structr-structr.csv,BATCHSTOP4,-1,stagger,2,2782,21.919730564131356,3563
structr-structr.csv,BATCHSTOP4,-1,stagger,3,2841,20.263822621386467,3563
structr-structr.csv,BATCHDIVIDE4,-1,stagger,2,3101,12.966601178781929,3563
structr-structr.csv,BATCHDIVIDE4,-1,stagger,3,3146,11.703620544484991,3563
structr-structr.csv,BATCHBISECT,-1,random_linear,-1,3481,2.3014313780522,3563
structr-structr.csv,BATCHSTOP4,-1,random_linear,-1,2839,20.319955094021893,3563
structr-structr.csv,BATCHDIVIDE4,-1,random_linear,-1,3162,11.254560763401628,3563
structr-structr.csv,BATCHBISECT,-1,random_exponential,-1,3587,-0.673589671625038,3563
structr-structr.csv,BATCHSTOP4,-1,random_exponential,-1,2890,18.888577041818692,3563
structr-structr.csv,BATCHDIVIDE4,-1,random_exponential,-1,3196,10.30030872859949,3563
floragunncom-search-guard.csv,BATCHBISECT,-1,linear,2,1527,60.61387670879546,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,linear,3,1467,62.16146505029662,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,linear,4,1456,62.44518957957183,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,linear,2,1119,71.13747743100336,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,linear,3,1138,70.64740778952799,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,linear,4,1147,70.41526953830281,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,linear,2,1620,58.215114779468664,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,linear,3,1649,57.4671137477431,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,linear,4,1666,57.02863038431777,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,exponential,2,1438,62.909466082022185,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,exponential,3,1458,62.39360330152179,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,exponential,2,1120,71.11168429197834,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,exponential,3,1140,70.59582151147795,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,exponential,2,1291,66.70105751870003,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,exponential,3,1275,67.11374774310033,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,stagger,2,1493,61.49084343564612,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,stagger,3,1454,62.49677585762187,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,stagger,2,1187,69.38354397730204,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,stagger,3,1187,69.38354397730204,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,stagger,2,1753,54.78462728914109,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,stagger,3,1864,51.92158885736394,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,random_linear,-1,1484,61.72298168687129,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,random_linear,-1,1158,70.1315450090276,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,random_linear,-1,1749,54.88779984524117,3877
floragunncom-search-guard.csv,BATCHBISECT,-1,random_exponential,-1,1491,61.54242971369616,3877
floragunncom-search-guard.csv,BATCHSTOP4,-1,random_exponential,-1,1162,70.02837245292753,3877
floragunncom-search-guard.csv,BATCHDIVIDE4,-1,random_exponential,-1,1363,64.84395150889864,3877
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,linear,2,2574,33.881325455946566,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,linear,3,2594,33.36758284099666,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,linear,4,2534,34.90881068584639,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,linear,2,1937,50.24402774210121,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,linear,3,1969,49.42203955818135,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,linear,4,1961,49.627536604161314,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,linear,2,2421,37.81145646031338,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,linear,3,2398,38.402260467505776,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,linear,4,2420,37.83714359106088,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,exponential,2,2391,38.58207038273825,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,exponential,3,2596,33.31620857950168,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,exponential,2,1936,50.2697148728487,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,exponential,3,2003,48.548677112766505,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,exponential,2,2324,40.30310814282045,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,exponential,3,2220,42.97456974055998,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,stagger,2,2406,38.196763421525816,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,stagger,3,2393,38.53069612124326,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,stagger,2,1929,50.44952478808117,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,stagger,3,1949,49.93578217313126,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,stagger,2,2507,35.60236321602876,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,stagger,3,2461,36.78397123041356,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,random_linear,-1,2451,37.040842537888516,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,random_linear,-1,1927,50.50089904957616,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,random_linear,-1,2456,36.91240688415104,3893
SpongePowered-SpongeForge.csv,BATCHBISECT,-1,random_exponential,-1,2520,35.26843051631133,3893
SpongePowered-SpongeForge.csv,BATCHSTOP4,-1,random_exponential,-1,2041,47.57256614436167,3893
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,-1,random_exponential,-1,2308,40.71410223478038,3893
sakaiproject-sakai.csv,BATCHBISECT,-1,linear,2,1768,53.534822601839686,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,linear,3,1718,54.84888304862024,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,linear,4,1710,55.059132720105126,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,linear,2,1458,61.681997371879106,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,linear,3,1423,62.601839684625496,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,linear,4,1417,62.75952693823916,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,linear,2,1838,51.69513797634691,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,linear,3,1849,51.40604467805519,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,linear,4,1814,52.32588699080158,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,exponential,2,1702,55.269382391590014,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,exponential,3,1763,53.66622864651774,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,exponential,2,1412,62.890932982917214,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,exponential,3,1442,62.10249671484888,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,exponential,2,1828,51.957950065703024,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,exponential,3,1576,58.580814717477004,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,stagger,2,1661,56.34691195795006,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,stagger,3,1671,56.08409986859395,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,stagger,2,1385,63.600525624178715,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,stagger,3,1384,63.62680683311432,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,stagger,2,1878,50.64388961892247,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,stagger,3,1862,51.06438896189225,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,random_linear,-1,1709,55.08541392904073,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,random_linear,-1,1423,62.601839684625496,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,random_linear,-1,1778,53.272010512483575,3805
sakaiproject-sakai.csv,BATCHBISECT,-1,random_exponential,-1,1738,54.32325886990802,3805
sakaiproject-sakai.csv,BATCHSTOP4,-1,random_exponential,-1,1432,62.36530880420499,3805
sakaiproject-sakai.csv,BATCHDIVIDE4,-1,random_exponential,-1,1582,58.42312746386334,3805
dreamhead-moco.csv,BATCHBISECT,-1,linear,2,2505,35.10362694300518,3860
dreamhead-moco.csv,BATCHBISECT,-1,linear,3,2458,36.32124352331606,3860
dreamhead-moco.csv,BATCHBISECT,-1,linear,4,2430,37.04663212435233,3860
dreamhead-moco.csv,BATCHSTOP4,-1,linear,2,2135,44.689119170984455,3860
dreamhead-moco.csv,BATCHSTOP4,-1,linear,3,2098,45.64766839378238,3860
dreamhead-moco.csv,BATCHSTOP4,-1,linear,4,2075,46.24352331606217,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,linear,2,2519,34.74093264248705,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,linear,3,2478,35.80310880829016,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,linear,4,2496,35.33678756476684,3860
dreamhead-moco.csv,BATCHBISECT,-1,exponential,2,2479,35.777202072538856,3860
dreamhead-moco.csv,BATCHBISECT,-1,exponential,3,2534,34.35233160621762,3860
dreamhead-moco.csv,BATCHSTOP4,-1,exponential,2,2094,45.751295336787564,3860
dreamhead-moco.csv,BATCHSTOP4,-1,exponential,3,2135,44.689119170984455,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,exponential,2,2524,34.611398963730565,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,exponential,3,2311,40.129533678756474,3860
dreamhead-moco.csv,BATCHBISECT,-1,stagger,2,2363,38.78238341968912,3860
dreamhead-moco.csv,BATCHBISECT,-1,stagger,3,2391,38.056994818652846,3860
dreamhead-moco.csv,BATCHSTOP4,-1,stagger,2,2071,46.347150259067355,3860
dreamhead-moco.csv,BATCHSTOP4,-1,stagger,3,2087,45.932642487046635,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,stagger,2,2537,34.27461139896373,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,stagger,3,2497,35.310880829015545,3860
dreamhead-moco.csv,BATCHBISECT,-1,random_linear,-1,2385,38.21243523316062,3860
dreamhead-moco.csv,BATCHSTOP4,-1,random_linear,-1,2093,45.77720207253886,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,random_linear,-1,2523,34.63730569948187,3860
dreamhead-moco.csv,BATCHBISECT,-1,random_exponential,-1,2488,35.5440414507772,3860
dreamhead-moco.csv,BATCHSTOP4,-1,random_exponential,-1,2080,46.1139896373057,3860
dreamhead-moco.csv,BATCHDIVIDE4,-1,random_exponential,-1,2420,37.30569948186528,3860
nutzam-nutz.csv,BATCHBISECT,-1,linear,2,3568,13.48205625606208,4124
nutzam-nutz.csv,BATCHBISECT,-1,linear,3,3490,15.37342386032978,4124
nutzam-nutz.csv,BATCHBISECT,-1,linear,4,3495,15.252182347235689,4124
nutzam-nutz.csv,BATCHSTOP4,-1,linear,2,2829,31.401551891367603,4124
nutzam-nutz.csv,BATCHSTOP4,-1,linear,3,2873,30.33462657613967,4124
nutzam-nutz.csv,BATCHSTOP4,-1,linear,4,2881,30.140640155189132,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,linear,2,3259,20.974781765276433,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,linear,3,3264,20.85354025218234,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,linear,4,3286,20.320077594568374,4124
nutzam-nutz.csv,BATCHBISECT,-1,exponential,2,3488,15.42192046556741,4124
nutzam-nutz.csv,BATCHBISECT,-1,exponential,3,3572,13.385063045586804,4124
nutzam-nutz.csv,BATCHSTOP4,-1,exponential,2,2781,32.5654704170708,4124
nutzam-nutz.csv,BATCHSTOP4,-1,exponential,3,2908,29.485935984481088,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,exponential,2,3217,21.993210475266736,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,exponential,3,3138,23.90882638215325,4124
nutzam-nutz.csv,BATCHBISECT,-1,stagger,2,3398,17.60426770126091,4124
nutzam-nutz.csv,BATCHBISECT,-1,stagger,3,3430,16.828322017458774,4124
nutzam-nutz.csv,BATCHSTOP4,-1,stagger,2,2862,30.601357904946653,4124
nutzam-nutz.csv,BATCHSTOP4,-1,stagger,3,2908,29.485935984481088,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,stagger,2,3343,18.937924345295826,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,stagger,3,3338,19.059165858389918,4124
nutzam-nutz.csv,BATCHBISECT,-1,random_linear,-1,3436,16.68283220174588,4124
nutzam-nutz.csv,BATCHSTOP4,-1,random_linear,-1,2859,30.6741028128031,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,random_linear,-1,3359,18.549951503394766,4124
nutzam-nutz.csv,BATCHBISECT,-1,random_exponential,-1,3585,13.06983511154219,4124
nutzam-nutz.csv,BATCHSTOP4,-1,random_exponential,-1,2908,29.485935984481088,4124
nutzam-nutz.csv,BATCHDIVIDE4,-1,random_exponential,-1,3231,21.653734238603292,4124
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,linear,2,2590,41.042567721374915,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,linear,3,2631,40.10926473935807,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,linear,4,2620,40.35966310038698,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,linear,2,2062,53.061689050762574,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,linear,3,2083,52.58365581607102,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,linear,4,2092,52.37878442977464,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,linear,2,2542,42.135215114955614,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,linear,3,2568,41.543364443432736,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,linear,4,2604,40.723878898247214,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,exponential,2,2464,43.910767129524245,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,exponential,3,2616,40.45071704985204,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,exponential,2,1977,54.99658547689506,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,exponential,3,2077,52.72023674026861,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,exponential,2,2477,43.61484179376281,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,exponential,3,2347,46.57409515137719,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,stagger,2,2547,42.02139767812429,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,stagger,3,2541,42.157978602321876,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,stagger,2,2062,53.061689050762574,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,stagger,3,2035,53.67630320965172,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,stagger,2,2706,38.40200318688823,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,stagger,3,2610,40.587297974049626,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,random_linear,-1,2615,40.4734805372183,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,random_linear,-1,2027,53.858411108581834,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,random_linear,-1,2610,40.587297974049626,4393
CloudSlang-cloud-slang.csv,BATCHBISECT,-1,random_exponential,-1,2627,40.20031868882313,4393
CloudSlang-cloud-slang.csv,BATCHSTOP4,-1,random_exponential,-1,2153,50.9902117004325,4393
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,-1,random_exponential,-1,2488,43.36444343273389,4393
geotools-geotools.csv,BATCHBISECT,-1,linear,2,3968,25.734606026576827,5343
geotools-geotools.csv,BATCHBISECT,-1,linear,3,3886,27.269324349616326,5343
geotools-geotools.csv,BATCHBISECT,-1,linear,4,3920,26.632977727868237,5343
geotools-geotools.csv,BATCHSTOP4,-1,linear,2,3459,35.26108927568782,5343
geotools-geotools.csv,BATCHSTOP4,-1,linear,3,3402,36.32790567097136,5343
geotools-geotools.csv,BATCHSTOP4,-1,linear,4,3441,35.597978663672095,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,linear,2,3912,26.78270634475014,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,linear,3,3837,28.186412128017963,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,linear,4,3888,27.231892195395844,5343
geotools-geotools.csv,BATCHBISECT,-1,exponential,2,3790,29.066067752199146,5343
geotools-geotools.csv,BATCHBISECT,-1,exponential,3,3930,26.445816956765867,5343
geotools-geotools.csv,BATCHSTOP4,-1,exponential,2,3329,37.69417930001872,5343
geotools-geotools.csv,BATCHSTOP4,-1,exponential,3,3428,35.84128766610519,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,exponential,2,3808,28.72917836421486,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,exponential,3,3628,32.09807224405765,5343
geotools-geotools.csv,BATCHBISECT,-1,stagger,2,3816,28.57944974733296,5343
geotools-geotools.csv,BATCHBISECT,-1,stagger,3,3829,28.336140744899865,5343
geotools-geotools.csv,BATCHSTOP4,-1,stagger,2,3424,35.91615197454614,5343
geotools-geotools.csv,BATCHSTOP4,-1,stagger,3,3421,35.97230020587685,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,stagger,2,3935,26.352236571214675,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,stagger,3,3907,26.87628673030133,5343
geotools-geotools.csv,BATCHBISECT,-1,random_linear,-1,3855,27.84952274003369,5343
geotools-geotools.csv,BATCHSTOP4,-1,random_linear,-1,3423,35.934868051656366,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,random_linear,-1,3928,26.483249110986335,5343
geotools-geotools.csv,BATCHBISECT,-1,random_exponential,-1,3924,26.558113419427286,5343
geotools-geotools.csv,BATCHSTOP4,-1,random_exponential,-1,3488,34.718323039490926,5343
geotools-geotools.csv,BATCHDIVIDE4,-1,random_exponential,-1,3766,29.515253602844837,5343
CloudifySource-cloudify.csv,BATCHBISECT,-1,linear,2,4076,26.86165440516777,5573
CloudifySource-cloudify.csv,BATCHBISECT,-1,linear,3,3976,28.656020096895745,5573
