,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
125,apache-tajo.csv,BATCHBISECT,-1,linear,3,972,24.357976653696497,1285
126,apache-tajo.csv,BATCHBISECT,-1,linear,4,986,23.268482490272376,1285
127,apache-tajo.csv,BATCHSTOP4,-1,linear,1,775,39.688715953307394,1285
128,apache-tajo.csv,BATCHSTOP4,-1,linear,2,769,40.1556420233463,1285
129,apache-tajo.csv,BATCHSTOP4,-1,linear,3,816,36.49805447470817,1285
130,apache-tajo.csv,BATCHSTOP4,-1,linear,4,807,37.19844357976654,1285
131,apache-tajo.csv,BATCHDIVIDE4,-1,linear,1,809,37.04280155642024,1285
132,apache-tajo.csv,BATCHDIVIDE4,-1,linear,2,814,36.65369649805447,1285
133,apache-tajo.csv,BATCHDIVIDE4,-1,linear,3,869,32.37354085603113,1285
134,apache-tajo.csv,BATCHDIVIDE4,-1,linear,4,872,32.14007782101167,1285
135,apache-tajo.csv,BATCHBISECT,-1,exponential,2,935,27.237354085603116,1285
136,apache-tajo.csv,BATCHBISECT,-1,exponential,3,914,28.871595330739297,1285
137,apache-tajo.csv,BATCHSTOP4,-1,exponential,2,827,35.6420233463035,1285
138,apache-tajo.csv,BATCHSTOP4,-1,exponential,3,768,40.233463035019454,1285
139,apache-tajo.csv,BATCHDIVIDE4,-1,exponential,2,886,31.050583657587552,1285
140,apache-tajo.csv,BATCHDIVIDE4,-1,exponential,3,770,40.07782101167315,1285
141,apache-tajo.csv,BATCHBISECT,-1,stagger,2,915,28.793774319066145,1285
142,apache-tajo.csv,BATCHBISECT,-1,stagger,3,920,28.404669260700388,1285
143,apache-tajo.csv,BATCHSTOP4,-1,stagger,2,793,38.28793774319066,1285
144,apache-tajo.csv,BATCHSTOP4,-1,stagger,3,787,38.75486381322957,1285
145,apache-tajo.csv,BATCHDIVIDE4,-1,stagger,2,856,33.385214007782096,1285
146,apache-tajo.csv,BATCHDIVIDE4,-1,stagger,3,850,33.852140077821005,1285
147,apache-tajo.csv,BATCHBISECT,-1,random_linear,-1,1011,21.322957198443575,1285
148,apache-tajo.csv,BATCHSTOP4,-1,random_linear,-1,842,34.47470817120623,1285
149,apache-tajo.csv,BATCHDIVIDE4,-1,random_linear,-1,906,29.49416342412451,1285
150,apache-tajo.csv,BATCHBISECT,-1,random_exponential,-1,967,24.747081712062254,1285
151,apache-tajo.csv,BATCHSTOP4,-1,random_exponential,-1,800,37.7431906614786,1285
152,apache-tajo.csv,BATCHDIVIDE4,-1,random_exponential,-1,876,31.828793774319067,1285
153,apache-tajo.csv,BATCHBISECT,-1,random_random,-1,978,23.891050583657588,1285
154,apache-tajo.csv,BATCHSTOP4,-1,random_random,-1,845,34.24124513618678,1285
155,apache-tajo.csv,BATCHDIVIDE4,-1,random_random,-1,910,29.182879377431902,1285
156,osmdroid-osmdroid.csv,BATCHBISECT,-1,half_exp,2,966,-1.5772870662460576,951
157,osmdroid-osmdroid.csv,BATCHBISECT,-1,half_exp,3,951,0.0,951
